Date,Open,High,Low,Close,Adj Close,Volume
2011-05-02 00:00:00-03:00,0.503125011920929,0.518750011920929,0.503125011920929,0.5140619874000549,0.46317288279533386,280003200
2011-05-03 00:00:00-03:00,0.515625,0.5215619802474976,0.5062500238418579,0.5093749761581421,0.4589497745037079,33670400
2011-05-04 00:00:00-03:00,0.5099999904632568,0.5149999856948853,0.5099999904632568,0.5149999856948853,0.46401795744895935,39203200
2011-05-05 00:00:00-03:00,0.5128120183944702,0.5128120183944702,0.5099999904632568,0.5118749737739563,0.4612022936344147,35097600
2011-05-06 00:00:00-03:00,0.510936975479126,0.5118749737739563,0.5,0.5081250071525574,0.4578235447406769,38672000
2011-05-09 00:00:00-03:00,0.5065619945526123,0.5078120231628418,0.5012500286102295,0.503125011920929,0.45331859588623047,667680
2011-05-10 00:00:00-03:00,0.503125011920929,0.503125011920929,0.503125011920929,0.503125011920929,0.45331859588623047,0
2011-05-11 00:00:00-03:00,0.5078120231628418,0.515625,0.5078120231628418,0.512499988079071,0.46176543831825256,6240000
2011-05-12 00:00:00-03:00,0.5068749785423279,0.5131250023841858,0.5062500238418579,0.5131250023841858,0.46232864260673523,7360000
2011-05-13 00:00:00-03:00,0.512499988079071,0.512499988079071,0.5074999928474426,0.510936975479126,0.4603572189807892,7046400
2011-05-16 00:00:00-03:00,0.510936975479126,0.510936975479126,0.510936975479126,0.510936975479126,0.4603572189807892,0
2011-05-17 00:00:00-03:00,0.503125011920929,0.5046870112419128,0.5006250143051147,0.503125011920929,0.45331859588623047,5532800
2011-05-18 00:00:00-03:00,0.5015619993209839,0.5040619969367981,0.49281200766563416,0.4937500059604645,0.44487160444259644,22262400
2011-05-19 00:00:00-03:00,0.4937500059604645,0.49937498569488525,0.4925000071525574,0.4946869909763336,0.44571584463119507,14163200
2011-05-20 00:00:00-03:00,0.49406200647354126,0.49968698620796204,0.4846870005130768,0.49812498688697815,0.44881346821784973,10518400
2011-05-23 00:00:00-03:00,0.4925000071525574,0.4962500035762787,0.4859369993209839,0.4962500035762787,0.44712409377098083,8752000
2011-05-24 00:00:00-03:00,0.49843698740005493,0.5,0.4846870005130768,0.4896869957447052,0.4412107765674591,33539200
2011-05-25 00:00:00-03:00,0.48906201124191284,0.48906201124191284,0.47468701004981995,0.4749999940395355,0.42797768115997314,18569600
2011-05-26 00:00:00-03:00,0.47437500953674316,0.4921869933605194,0.47437500953674316,0.49156200885772705,0.4429002106189728,11814400
2011-05-27 00:00:00-03:00,0.487186998128891,0.49687498807907104,0.48500001430511475,0.4937500059604645,0.44487160444259644,16630400
2011-05-30 00:00:00-03:00,0.48750001192092896,0.49937498569488525,0.48750001192092896,0.49843698740005493,0.44909462332725525,4662400
2011-05-31 00:00:00-03:00,0.5,0.5,0.48906201124191284,0.5,0.4505029022693634,35980800
2011-06-01 00:00:00-03:00,0.4959369897842407,0.5084369778633118,0.49312499165534973,0.5062500238418579,0.456134170293808,14060800
2011-06-02 00:00:00-03:00,0.5,0.515625,0.5,0.512499988079071,0.46176543831825256,13865600
2011-06-03 00:00:00-03:00,0.5062500238418579,0.5218750238418579,0.5062500238418579,0.5218750238418579,0.4702123999595642,12969600
2011-06-06 00:00:00-03:00,0.5178120136260986,0.5256249904632568,0.5143749713897705,0.5218750238418579,0.4702123999595642,10441600
2011-06-07 00:00:00-03:00,0.518750011920929,0.5240619778633118,0.5131250023841858,0.5215619802474976,0.46993038058280945,18960000
2011-06-08 00:00:00-03:00,0.5209370255470276,0.5212500095367432,0.5134369730949402,0.5181249976158142,0.46683362126350403,10473600
2011-06-09 00:00:00-03:00,0.5159369707107544,0.5396869778633118,0.515625,0.534375011920929,0.48147499561309814,36128000
2011-06-10 00:00:00-03:00,0.5296869874000549,0.5359370112419128,0.5193750262260437,0.5359370112419128,0.48288238048553467,14844800
2011-06-13 00:00:00-03:00,0.5359370112419128,0.5550000071525574,0.534375011920929,0.5406249761581421,0.4871062934398651,26368000
2011-06-14 00:00:00-03:00,0.543749988079071,0.5484369993209839,0.5209370255470276,0.5350000262260437,0.48203811049461365,19737600
2011-06-15 00:00:00-03:00,0.534375011920929,0.534375011920929,0.5224999785423279,0.5278120040893555,0.4755617082118988,15379200
2011-06-16 00:00:00-03:00,0.515625,0.5271869897842407,0.49968698620796204,0.5249999761581421,0.4730279743671417,19196800
2011-06-17 00:00:00-03:00,0.5218750238418579,0.5231249928474426,0.5015619993209839,0.515625,0.46458110213279724,7590400
2011-06-20 00:00:00-03:00,0.510312020778656,0.512499988079071,0.5009369850158691,0.5062500238418579,0.456134170293808,7673600
2011-06-21 00:00:00-03:00,0.503125011920929,0.5212500095367432,0.5028120279312134,0.518750011920929,0.4673967659473419,5961600
2011-06-22 00:00:00-03:00,0.5112500190734863,0.5212500095367432,0.5074999928474426,0.5078120231628418,0.4575415551662445,10425600
2011-06-24 00:00:00-03:00,0.5118749737739563,0.5196869969367981,0.5034369826316833,0.5062500238418579,0.456134170293808,6016000
2011-06-27 00:00:00-03:00,0.5146870017051697,0.5146870017051697,0.49437499046325684,0.5,0.4505029022693634,9404800
2011-06-28 00:00:00-03:00,0.5003119707107544,0.5074999928474426,0.4978120028972626,0.5074999928474426,0.457260400056839,10067200
2011-06-29 00:00:00-03:00,0.5062500238418579,0.5131250023841858,0.5024999976158142,0.5131250023841858,0.46232864260673523,9449600
2011-06-30 00:00:00-03:00,0.5081250071525574,0.5115619897842407,0.5,0.5078120231628418,0.4575415551662445,17027200
2011-07-01 00:00:00-03:00,0.5090619921684265,0.5093749761581421,0.49687498807907104,0.5062500238418579,0.456134170293808,19334400
2011-07-04 00:00:00-03:00,0.5043749809265137,0.512499988079071,0.5006250143051147,0.512499988079071,0.46176543831825256,8060800
2011-07-05 00:00:00-03:00,0.515625,0.5271869897842407,0.5140619874000549,0.5240619778633118,0.47218284010887146,40854400
2011-07-06 00:00:00-03:00,0.5237500071525574,0.5243750214576721,0.518750011920929,0.5218750238418579,0.4702123999595642,15392000
2011-07-07 00:00:00-03:00,0.5231249928474426,0.528124988079071,0.512499988079071,0.512499988079071,0.46176543831825256,10969600
2011-07-08 00:00:00-03:00,0.5121870040893555,0.512499988079071,0.5003119707107544,0.5093749761581421,0.4589497745037079,17078400
2011-07-11 00:00:00-03:00,0.503125011920929,0.5087500214576721,0.4846870005130768,0.4859369993209839,0.4378320276737213,18057600
2011-07-12 00:00:00-03:00,0.48625001311302185,0.5,0.4765619933605194,0.49843698740005493,0.44909462332725525,13737600
2011-07-13 00:00:00-03:00,0.4990620017051697,0.49937498569488525,0.47968700528144836,0.4921869933605194,0.4434633255004883,15334400
2011-07-14 00:00:00-03:00,0.4859369993209839,0.4906249940395355,0.46875,0.46875,0.42234647274017334,12419200
2011-07-15 00:00:00-03:00,0.47218701243400574,0.4737499952316284,0.4481250047683716,0.453125,0.4082683026790619,12384000
2011-07-18 00:00:00-03:00,0.45531201362609863,0.4556249976158142,0.43281200528144836,0.4334369897842407,0.3905292749404907,13177600
2011-07-19 00:00:00-03:00,0.43718698620796204,0.4650000035762787,0.43406200408935547,0.4625000059604645,0.4167151153087616,19712000
2011-07-20 00:00:00-03:00,0.46531200408935547,0.46968701481819153,0.44718700647354126,0.44718700647354126,0.4029180407524109,9376000
2011-07-21 00:00:00-03:00,0.45281198620796204,0.4546869993209839,0.440311998128891,0.4481250047683716,0.40376317501068115,8876800
2011-07-22 00:00:00-03:00,0.44874998927116394,0.46562498807907104,0.44718700647354126,0.46562498807907104,0.41953080892562866,12595200
2011-07-25 00:00:00-03:00,0.44843700528144836,0.4781250059604645,0.44843700528144836,0.45406201481819153,0.40911251306533813,109504
2011-07-26 00:00:00-03:00,0.4609369933605194,0.48249998688697815,0.45625001192092896,0.48249998688697815,0.4347352385520935,12361600
2011-07-27 00:00:00-03:00,0.4781250059604645,0.4781250059604645,0.45500001311302185,0.46687498688697815,0.42065703868865967,11113600
2011-07-28 00:00:00-03:00,0.46812498569488525,0.46875,0.44218701124191284,0.44218701124191284,0.3984130322933197,22259200
2011-07-29 00:00:00-03:00,0.4453119933605194,0.4453119933605194,0.42625001072883606,0.4296869933605194,0.38715043663978577,62688
2011-08-01 00:00:00-03:00,0.4375,0.4453119933605194,0.42124998569488525,0.43718698620796204,0.39390799403190613,8393600
2011-08-02 00:00:00-03:00,0.43718698620796204,0.44187501072883606,0.4293749928474426,0.43687498569488525,0.3936268985271454,9388800
2011-08-03 00:00:00-03:00,0.43281200528144836,0.4387499988079071,0.39625000953674316,0.42031198740005493,0.3787035048007965,16896000
2011-08-04 00:00:00-03:00,0.40625,0.40625,0.38218700885772705,0.3843750059604645,0.3463241159915924,14230400
2011-08-05 00:00:00-03:00,0.375,0.3921869993209839,0.34718701243400574,0.3700000047683716,0.3333720564842224,21920000
2011-08-08 00:00:00-03:00,0.33125001192092896,0.35374999046325684,0.33125001192092896,0.34375,0.3097207844257355,12880000
2011-08-09 00:00:00-03:00,0.34468701481819153,0.3571870028972626,0.3259370028972626,0.3499999940395355,0.3153519928455353,28848000
2011-08-10 00:00:00-03:00,0.34218698740005493,0.3515619933605194,0.33406201004981995,0.3515619933605194,0.3167593777179718,27260800
2011-08-11 00:00:00-03:00,0.3512499928474426,0.39031198620796204,0.34718701243400574,0.39031198620796204,0.3516733646392822,16083200
2011-08-12 00:00:00-03:00,0.38999998569488525,0.4137499928474426,0.377811998128891,0.41218701004981995,0.3713829219341278,15308800
2011-08-15 00:00:00-03:00,0.4034369885921478,0.42156198620796204,0.4034369885921478,0.4181250035762787,0.3767329752445221,7859200
2011-08-16 00:00:00-03:00,0.4078119993209839,0.4156250059604645,0.39156201481819153,0.41062501072883606,0.3699755370616913,8409600
2011-08-17 00:00:00-03:00,0.41062501072883606,0.4181250035762787,0.4065620005130768,0.41312500834465027,0.3722280263900757,9555200
2011-08-18 00:00:00-03:00,0.40593698620796204,0.41468700766563416,0.37687501311302185,0.41468700766563416,0.37363535165786743,9305600
2011-08-19 00:00:00-03:00,0.4040620028972626,0.4128119945526123,0.39656201004981995,0.4012500047683716,0.36152854561805725,16832000
2011-08-22 00:00:00-03:00,0.40187498927116394,0.41062501072883606,0.39281201362609863,0.39937499165534973,0.35983914136886597,7532800
2011-08-23 00:00:00-03:00,0.3971869945526123,0.40187498927116394,0.39281201362609863,0.39750000834465027,0.35814982652664185,8995200
2011-08-24 00:00:00-03:00,0.39937499165534973,0.39937499165534973,0.3853119909763336,0.390625,0.351955384016037,9436800
2011-08-25 00:00:00-03:00,0.3959369957447052,0.4053120017051697,0.37718701362609863,0.3843750059604645,0.3463241159915924,7017600
2011-08-26 00:00:00-03:00,0.37812501192092896,0.3856250047683716,0.3687500059604645,0.37187498807907104,0.3350614607334137,12739200
2011-08-29 00:00:00-03:00,0.3737500011920929,0.3803119957447052,0.37187498807907104,0.37968701124191284,0.3421001732349396,22272000
2011-08-30 00:00:00-03:00,0.3753120005130768,0.390625,0.375,0.38593700528144836,0.34773150086402893,16329600
2011-08-31 00:00:00-03:00,0.38906198740005493,0.40312498807907104,0.38906198740005493,0.40156200528144836,0.3618096709251404,31302400
2011-09-01 00:00:00-03:00,0.4296869933605194,0.4375,0.41593700647354126,0.4365620017051697,0.3933449387550354,47180800
2011-09-02 00:00:00-03:00,0.43156200647354126,0.44968700408935547,0.41874998807907104,0.4437499940395355,0.39982131123542786,33654400
2011-09-05 00:00:00-03:00,0.4437499940395355,0.4437499940395355,0.42500001192092896,0.44187501072883606,0.39813196659088135,17324800
2011-09-06 00:00:00-03:00,0.4334369897842407,0.45906201004981995,0.4259369969367981,0.45906201004981995,0.4136175215244293,19475200
2011-09-08 00:00:00-03:00,0.4568749964237213,0.47437500953674316,0.4481250047683716,0.455936998128891,0.41080182790756226,21238400
2011-09-09 00:00:00-03:00,0.455936998128891,0.45750001072883606,0.43031200766563416,0.44999998807907104,0.40545257925987244,13401600
2011-09-12 00:00:00-03:00,0.4375,0.4546869993209839,0.4334369897842407,0.4546869993209839,0.40967559814453125,14668800
2011-09-13 00:00:00-03:00,0.4556249976158142,0.46437498927116394,0.44093701243400574,0.4453119933605194,0.4012286961078644,12812800
2011-09-14 00:00:00-03:00,0.45249998569488525,0.45406201481819153,0.4256249964237213,0.4375,0.3941900432109833,26988800
2011-09-15 00:00:00-03:00,0.4453119933605194,0.45156198740005493,0.4296869933605194,0.43718698620796204,0.39390799403190613,12057600
2011-09-16 00:00:00-03:00,0.4346869885921478,0.44624999165534973,0.4281249940395355,0.4312500059604645,0.38855868577957153,30208000
2011-09-19 00:00:00-03:00,0.4281249940395355,0.4365620017051697,0.424686998128891,0.4321869909763336,0.38940301537513733,10259200
2011-09-20 00:00:00-03:00,0.4312500059604645,0.43406200408935547,0.421875,0.421875,0.38011181354522705,14361600
2011-09-21 00:00:00-03:00,0.42375001311302185,0.4281249940395355,0.40687501430511475,0.40937501192092896,0.3688492178916931,18006400
2011-09-22 00:00:00-03:00,0.38906198740005493,0.4000000059604645,0.37062498927116394,0.38093701004981995,0.3432264029979706,21353600
2011-09-23 00:00:00-03:00,0.37937501072883606,0.38593700528144836,0.36531201004981995,0.37812501192092896,0.34069281816482544,24832000
2011-09-26 00:00:00-03:00,0.38718700408935547,0.38749998807907104,0.375,0.38062500953674316,0.3429453670978546,15862400
2011-09-27 00:00:00-03:00,0.38906198740005493,0.39375001192092896,0.3799999952316284,0.39031198620796204,0.3516733646392822,13081600
2011-09-28 00:00:00-03:00,0.38999998569488525,0.390625,0.3799999952316284,0.3843750059604645,0.3463241159915924,11888000
2011-09-29 00:00:00-03:00,0.3831250071525574,0.3865619897842407,0.37968701124191284,0.37968701124191284,0.3421001732349396,15552000
2011-09-30 00:00:00-03:00,0.37718701362609863,0.37718701362609863,0.359375,0.3668749928474426,0.3305565118789673,30537600
2011-10-03 00:00:00-03:00,0.36406201124191284,0.3684369921684265,0.3503119945526123,0.35062500834465027,0.31591519713401794,17628800
2011-10-04 00:00:00-03:00,0.34687501192092896,0.3556250035762787,0.34562501311302185,0.34968701004981995,0.3150700032711029,14841600
2011-10-05 00:00:00-03:00,0.35593700408935547,0.36281201243400574,0.34593701362609863,0.35781198740005493,0.32239067554473877,9440000
2011-10-06 00:00:00-03:00,0.3656249940395355,0.3668749928474426,0.34968701004981995,0.36250001192092896,0.3266145586967468,11027200
2011-10-07 00:00:00-03:00,0.36250001192092896,0.3684369921684265,0.3462499976158142,0.3499999940395355,0.3153519928455353,12972800
2011-10-10 00:00:00-03:00,0.3531250059604645,0.36250001192092896,0.3528119921684265,0.36250001192092896,0.3266145586967468,14236800
2011-10-11 00:00:00-03:00,0.3596870005130768,0.3671869933605194,0.3531250059604645,0.36406201124191284,0.32802191376686096,18096000
2011-10-13 00:00:00-03:00,0.36031201481819153,0.37437498569488525,0.3568750023841858,0.37437498569488525,0.33731406927108765,23372800
2011-10-14 00:00:00-03:00,0.37187498807907104,0.3824999928474426,0.36781200766563416,0.3824999928474426,0.3446347415447235,22451200
2011-10-17 00:00:00-02:00,0.3812499940395355,0.38187500834465027,0.37031200528144836,0.37343698740005493,0.3364689350128174,16764800
2011-10-18 00:00:00-02:00,0.3812499940395355,0.38187500834465027,0.37031200528144836,0.37343698740005493,0.3364689350128174,16764800
2011-10-19 00:00:00-02:00,0.3812499940395355,0.39656201004981995,0.3787499964237213,0.38906198740005493,0.35054707527160645,29472000
2011-10-20 00:00:00-02:00,0.38718700408935547,0.390625,0.3824999928474426,0.3896870017051697,0.35111021995544434,18412800
2011-10-21 00:00:00-02:00,0.3896870017051697,0.3943749964237213,0.3865619897842407,0.3896870017051697,0.35111021995544434,17545600
2011-10-24 00:00:00-02:00,0.39125001430511475,0.3956249952316284,0.3896870017051697,0.3918749988079071,0.35308170318603516,15728000
2011-10-25 00:00:00-02:00,0.39125001430511475,0.3956249952316284,0.3896870017051697,0.3918749988079071,0.35308170318603516,15728000
2011-10-26 00:00:00-02:00,0.39156201481819153,0.39406201243400574,0.3787499964237213,0.3881250023841858,0.3497028946876526,13856000
2011-10-27 00:00:00-02:00,0.3921869993209839,0.39375001192092896,0.3843750059604645,0.39375001192092896,0.3547710180282593,20105600
2011-10-28 00:00:00-02:00,0.4078119993209839,0.41187500953674316,0.4000000059604645,0.40468698740005493,0.36462530493736267,33849600
2011-10-31 00:00:00-02:00,0.40593698620796204,0.42031198740005493,0.40281200408935547,0.41874998807907104,0.3772961497306824,18134400
2011-11-01 00:00:00-02:00,0.4012500047683716,0.40625,0.390625,0.4000000059604645,0.36040228605270386,10627200
2011-11-03 00:00:00-02:00,0.40468698740005493,0.41218701004981995,0.40468698740005493,0.41093701124191284,0.37025657296180725,16342400
2011-11-04 00:00:00-02:00,0.41062501072883606,0.4137499928474426,0.3984369933605194,0.40593698620796204,0.36575156450271606,12521600
2011-11-07 00:00:00-02:00,0.4099999964237213,0.42031198740005493,0.4009369909763336,0.4140619933605194,0.37307220697402954,25388800
2011-11-08 00:00:00-02:00,0.4115619957447052,0.421875,0.4037500023841858,0.4078119993209839,0.36744096875190735,41993600
2011-11-09 00:00:00-02:00,0.40156200528144836,0.4034369885921478,0.3909370005130768,0.39375001192092896,0.3547710180282593,24028800
2011-11-10 00:00:00-02:00,0.3943749964237213,0.40562498569488525,0.39250001311302185,0.3968749940395355,0.35758671164512634,12032000
2011-11-11 00:00:00-02:00,0.3931249976158142,0.3931249976158142,0.3609369993209839,0.37031200528144836,0.3336533010005951,59331200
2011-11-14 00:00:00-02:00,0.3712500035762787,0.37343698740005493,0.3540619909763336,0.35593700408935547,0.3207012414932251,33068800
2011-11-16 00:00:00-02:00,0.35593700408935547,0.35593700408935547,0.34375,0.3453119993209839,0.311128169298172,38700800
2011-11-17 00:00:00-02:00,0.3474999964237213,0.35374999046325684,0.3440620005130768,0.34687501192092896,0.3125363290309906,30876800
2011-11-18 00:00:00-02:00,0.3499999940395355,0.3528119921684265,0.34718701243400574,0.3487499952316284,0.31422579288482666,14988800
2011-11-21 00:00:00-02:00,0.34843701124191284,0.34843701124191284,0.328125,0.328125,0.29564255475997925,21123200
2011-11-22 00:00:00-02:00,0.33125001192092896,0.3343749940395355,0.31218698620796204,0.31218698620796204,0.28128233551979065,28665600
2011-11-23 00:00:00-02:00,0.3115620017051697,0.31187498569488525,0.3006249964237213,0.3075000047683716,0.27705925703048706,21459200
2011-11-24 00:00:00-02:00,0.3096869885921478,0.31812500953674316,0.3096869885921478,0.3125,0.28156429529190063,16640000
2011-11-25 00:00:00-02:00,0.3125,0.31687501072883606,0.30937498807907104,0.3115620017051697,0.2807191014289856,11852800
2011-11-28 00:00:00-02:00,0.31843701004981995,0.32374998927116394,0.31718701124191284,0.3218750059604645,0.2900111973285675,14694400
2011-11-29 00:00:00-02:00,0.3228119909763336,0.3228119909763336,0.3165619969367981,0.3218750059604645,0.2900111973285675,7648000
2011-11-30 00:00:00-02:00,0.3228119909763336,0.34218698740005493,0.3228119909763336,0.34062498807907104,0.3069051206111908,69084800
2011-12-01 00:00:00-02:00,0.36250001192092896,0.3725000023841858,0.35374999046325684,0.3684369921684265,0.3319638967514038,85206400
2011-12-02 00:00:00-02:00,0.37187498807907104,0.37687501311302185,0.35249999165534973,0.35906198620796204,0.3235169053077698,38108800
2011-12-05 00:00:00-02:00,0.36250001192092896,0.36781200766563416,0.3487499952316284,0.3499999940395355,0.3153519928455353,25545600
2011-12-06 00:00:00-02:00,0.34937500953674316,0.35093700885772705,0.34062498807907104,0.34062498807907104,0.3069051206111908,18652800
2011-12-07 00:00:00-02:00,0.34062498807907104,0.34343698620796204,0.3346869945526123,0.3359369933605194,0.30268117785453796,12473600
2011-12-08 00:00:00-02:00,0.3396869897842407,0.3412500023841858,0.32374998927116394,0.32499998807907104,0.2928268015384674,9801600
2011-12-09 00:00:00-02:00,0.33281201124191284,0.3331249952316284,0.3259370028972626,0.3296869993209839,0.2970498502254486,8486400
