Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,BRL=X,ELET3.SA,EQTL3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MGLU3.SA,PETR4.SA,RENT3.SA,SUZB3.SA,VALE3.SA,WEGE3.SA,^BVSP
2018-09-03 03:00:00+00:00,15.768370628356934,22.63731575012207,13.893638610839844,,12.207404136657715,10.390422821044922,6.561465263366699,23.813411712646484,7.704310894012451,23.225749969482422,3.823317050933838,8.4102201461792,19.659574508666992,45.08342742919922,39.20092010498047,8.873306274414062,76193.0
2018-09-03 23:00:00+00:00,,,,4.154799938201904,,,,,,,,,,,,,
2018-09-04 03:00:00+00:00,15.243606567382812,22.059633255004883,13.581764221191406,,11.881342887878418,10.521739959716797,6.485250473022461,23.607681274414062,7.550062656402588,22.71146583557129,3.567542314529419,8.25529670715332,18.85696029663086,46.32450485229492,37.714115142822266,8.802511215209961,74712.0
2018-09-04 23:00:00+00:00,,,,4.15369987487793,,,,,,,,,,,,,
2018-09-05 03:00:00+00:00,15.353636741638184,22.09815216064453,13.665780067443848,,12.18354606628418,10.56733512878418,6.485250473022461,23.744834899902344,7.590656757354736,23.17597770690918,3.683335781097412,8.299560546875,19.289838790893555,49.75357437133789,37.822906494140625,8.764752388000488,75092.0
2018-09-05 23:00:00+00:00,,,,4.143099784851074,,,,,,,,,,,,,
2018-09-06 03:00:00+00:00,15.505990982055664,22.59110450744629,14.05624008178711,,12.764095306396484,10.766134262084961,6.7208251953125,24.344879150390625,7.517590045928955,23.905933380126953,3.7852232456207275,8.405794143676758,19.73172378540039,50.02936935424805,38.78750991821289,9.19897747039795,76416.0
2018-09-06 23:00:00+00:00,,,,4.057300090789795,,,,,,,,,,,,,
2018-09-09 23:00:00+00:00,,,,4.043799877166748,,,,,,,,,,,,,
2018-09-10 03:00:00+00:00,15.48060131072998,22.283010482788086,14.110602378845215,,12.636850357055664,10.651232719421387,6.71389627456665,24.567752838134766,7.647483825683594,24.04694175720215,3.6842432022094727,8.525307655334473,19.59644889831543,48.66877746582031,38.59894561767578,9.227293968200684,76436.0
2018-09-10 23:00:00+00:00,,,,4.08459997177124,,,,,,,,,,,,,
2018-09-11 03:00:00+00:00,15.39595890045166,21.27399444580078,13.685556411743164,,11.777957916259766,10.532682418823242,6.436747074127197,23.72197914123535,7.655601501464844,23.6404972076416,3.6007988452911377,8.188898086547852,19.69565200805664,47.94251251220703,38.142024993896484,9.014904022216797,74657.0
2018-09-11 23:00:00+00:00,,,,4.151599884033203,,,,,,,,,,,,,
2018-09-12 03:00:00+00:00,15.6160249710083,21.370956420898438,13.690495491027832,,12.334649085998535,10.41413402557373,6.478321075439453,23.790546417236328,7.509469985961914,23.6404972076416,3.6098692417144775,8.388087272644043,19.614490509033203,47.6115608215332,38.7657585144043,8.873306274414062,75125.0
2018-09-12 23:00:00+00:00,,,,4.159800052642822,,,,,,,,,,,,,
2018-09-13 03:00:00+00:00,15.514453887939453,21.085086822509766,13.636124610900879,,12.11992359161377,10.374009132385254,6.519894599914551,23.65910530090332,7.387696743011475,23.14280128479004,3.4898416996002197,8.281853675842285,18.89303207397461,47.5839729309082,39.00510025024414,8.844987869262695,74687.0
2018-09-13 23:00:00+00:00,,,,4.204999923706055,,,,,,,,,,,,,
2018-09-14 03:00:00+00:00,15.429815292358398,21.255054473876953,13.695443153381348,,11.698431015014648,10.30288028717041,6.672322750091553,24.07628059387207,7.412051677703857,23.955699920654297,3.507075548171997,8.317265510559082,19.07339859008789,47.80461502075195,40.03498077392578,9.062102317810059,75429.0
2018-09-16 23:00:00+00:00,,,,4.171999931335449,,,,,,,,,,,,,
2018-09-17 03:00:00+00:00,15.539847373962402,21.98133087158203,14.085883140563965,,12.175593376159668,10.640289306640625,6.776256084442139,24.647764205932617,7.5581817626953125,24.984264373779297,3.594449520111084,8.587276458740234,20.12851905822754,47.253021240234375,39.91893768310547,9.109298706054688,76789.0
2018-09-17 23:00:00+00:00,,,,4.1321001052856445,,,,,,,,,,,,,
2018-09-18 03:00:00+00:00,15.90379810333252,22.962575912475586,14.199564933776855,,12.700472831726074,10.948518753051758,6.866326808929443,24.62489891052246,7.931625843048096,25.631275177001953,3.7619426250457764,8.963523864746094,20.741758346557617,45.248905181884766,41.58706283569336,9.038501739501953,78314.0
2018-09-18 23:00:00+00:00,,,,4.158400058746338,,,,,,,,,,,,,
2018-09-19 03:00:00+00:00,15.90379810333252,22.730789184570312,14.263816833496094,,12.104019165039062,10.751543998718262,6.859400272369385,24.79634666442871,7.76925802230835,24.718833923339844,3.5980777740478516,8.844008445739746,20.543359756469727,44.48586654663086,42.48640060424805,8.962984085083008,78169.0
2018-09-19 23:00:00+00:00,,,,4.130300045013428,,,,,,,,,,,,,
2018-09-20 03:00:00+00:00,15.869941711425781,22.79259490966797,14.234153747558594,,12.23126220703125,10.935750961303711,6.7623982429504395,24.636329650878906,7.517590045928955,24.677358627319336,3.5823559761047363,8.795319557189941,20.471214294433594,44.01702117919922,43.02309799194336,9.010181427001953,78116.0
2018-09-20 23:00:00+00:00,,,,4.076000213623047,,,,,,,,,,,,,
2018-09-21 03:00:00+00:00,15.954580307006836,23.627031326293945,14.461506843566895,,12.605039596557617,10.979524612426758,6.838613033294678,25.053503036499023,7.550062656402588,25.88011932373047,3.7489428520202637,8.914833068847656,21.264806747436523,43.25397872924805,44.248802185058594,9.180097579956055,79444.0
2018-09-23 23:00:00+00:00,,,,4.050000190734863,,,,,,,,,,,,,
2018-09-24 03:00:00+00:00,15.565237045288086,22.97029685974121,14.076001167297363,,12.239215850830078,10.912041664123535,6.644610404968262,24.430601119995117,7.428287029266357,25.631275177001953,3.6700332164764404,8.852864265441895,20.55237579345703,43.17124557495117,43.66133499145508,9.123011589050293,77984.0
2018-09-24 23:00:00+00:00,,,,4.091300010681152,,,,,,,,,,,,,
