Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ABEV3.SA,ALPA4.SA,AMER3.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRML3.SA,CASH3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIIA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,ABEV3.SA,ALPA4.SA,AMER3.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRML3.SA,CASH3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIIA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,ABEV3.SA,ALPA4.SA,AMER3.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRML3.SA,CASH3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIIA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,ABEV3.SA,ALPA4.SA,AMER3.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRML3.SA,CASH3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIIA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,ABEV3.SA,ALPA4.SA,AMER3.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRML3.SA,CASH3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIIA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA,ABEV3.SA,ALPA4.SA,AMER3.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,BRML3.SA,CASH3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VIIA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,13.129622459411621,41.1591796875,7329.61328125,,,37.72999954223633,17.230236053466797,14.093503952026367,15.044377326965332,16.98880958557129,21.913915634155273,8.185861587524414,20.95956039428711,7.929383277893066,16.510339736938477,19.892942428588867,19.04964256286621,,12.007009506225586,12.243539810180664,,4.213623523712158,,4.699999809265137,23.034866333007812,4.999377727508545,17.216468811035156,17.699459075927734,23.112075805664062,17.6677188873291,24.283327102661133,12.913044929504395,12.586115837097168,33.067413330078125,31.13089370727539,28.19806480407715,8.369999885559082,,15.632499694824219,42.220035552978516,20.892484664916992,36.252037048339844,21.25531768798828,14.534295082092285,7.252971649169922,23.959999084472656,14.973456382751465,28.72624397277832,,196.39549255371094,7.027922630310059,25.511825561523438,16.95688247680664,18.872081756591797,30.181886672973633,19.643539428710938,235.53067016601562,8.061043739318848,17.295942306518555,19.401874542236328,49.60195541381836,9.314892768859863,9.660709381103516,9.27331256866455,17.290164947509766,3.9656336307525635,14.936010360717773,30.795276641845703,23.003084182739258,18.97629737854004,,61.24427795410156,61.296630859375,,32.83024215698242,39.462646484375,9.79509162902832,22.656879425048828,,52.37351989746094,22.672327041625977,11.711977005004883,26.29058837890625,9.81563949584961,12.068114280700684,61.06555938720703,17.009769439697266,,35.86943054199219,35.03375244140625,32.2308349609375,15.479999542236328,41.61787033081055,7476.8349609375,,,37.72999954223633,20.3266658782959,18.795000076293945,19.504131317138672,21.842975616455078,29.389999389648438,10.039999961853027,23.270000457763672,9.359999656677246,30.655757904052734,20.446918487548828,23.350000381469727,,28.433332443237305,13.270000457763672,,7.504121780395508,,4.699999809265137,31.520000457763672,7.362932205200195,19.149999618530273,19.809999465942383,34.16999816894531,17.6677188873291,28.5,15.578512191772461,13.08676815032959,43.58000183105469,35.630001068115234,36.20000076293945,8.369999885559082,,15.632499694824219,51.20000076293945,22.723115921020508,41.70000076293945,25.46066665649414,20.66666603088379,11.800000190734863,23.959999084472656,15.039999961853027,33.130001068115234,,196.39549255371094,9.03209400177002,30.899999618530273,23.40999984741211,23.68181800842285,34.60832977294922,20.15999984741211,235.70147705078125,14.218921661376953,18.729999542236328,22.549999237060547,51.9900016784668,9.94264030456543,29.5,28.90999984741211,18.52553367614746,5.039999961853027,14.960000038146973,34.459999084472656,24.067306518554688,19.149999618530273,,65.94474029541016,67.46229553222656,,42.69356155395508,42.560001373291016,11.780990600585938,27.25,,58.90999984741211,33.0,14.430000305175781,27.691959381103516,11.11269760131836,14.9399995803833,91.45999908447266,21.850000381469727,,45.939998626708984,37.310001373291016,34.0,15.850000381469727,42.78696823120117,7660.82177734375,,,40.16999816894531,20.863332748413086,19.645000457763672,20.264461517333984,22.752065658569336,29.809999465942383,10.319999694824219,23.875,9.739999771118164,30.655757904052734,21.275075912475586,23.950000762939453,,29.933332443237305,13.710000038146973,,7.854384899139404,,4.829999923706055,32.630001068115234,7.568873882293701,19.489999771118164,19.809999465942383,34.16999816894531,18.43854522705078,29.559999465942383,15.925619125366211,13.363319396972656,44.66999816894531,37.400001525878906,37.58000183105469,9.0,,15.77750015258789,53.47999954223633,23.58209991455078,43.220001220703125,25.969879150390625,20.66666603088379,11.8100004196167,25.3700008392334,15.510000228881836,34.65999984741211,,207.34783935546875,9.25887393951416,31.989999771118164,24.170000076293945,24.218181610107422,36.43672561645508,20.61750030517578,239.25570678710938,14.706144332885742,19.260000228881836,23.690000534057617,53.099998474121094,10.018113136291504,29.739999771118164,29.18000030517578,19.36307144165039,5.210000038146973,15.279999732971191,35.84000015258789,24.384614944458008,19.770000457763672,,68.49259948730469,69.31358337402344,,44.028038024902344,45.029998779296875,11.818181037902832,27.799999237060547,,59.970001220703125,33.70000076293945,14.850000381469727,28.90896987915039,11.264737129211426,15.4399995803833,91.4800033569336,22.329999923706055,,46.5,38.19499969482422,34.400001525878906,15.380000114440918,41.168216705322266,7344.56298828125,,,37.27000045776367,20.206666946411133,18.75,19.42148780822754,21.702478408813477,28.899999618530273,10.029999732971191,23.0,9.359999656677246,29.79370880126953,20.25653839111328,23.25,,25.466665267944336,13.15999984741211,,7.419209957122803,,4.619999885559082,31.299999237060547,7.304947853088379,19.020000457763672,19.010000228881836,32.79999923706055,17.4837703704834,28.049999237060547,15.28925609588623,12.928738594055176,43.150001525878906,35.43000030517578,35.939998626708984,8.3100004196167,,15.25,51.13999938964844,22.5433292388916,41.150001525878906,25.0929012298584,19.682538986206055,11.420000076293945,23.6299991607666,14.760000228881836,33.119998931884766,,196.39549255371094,8.938254356384277,30.84000015258789,23.290000915527344,23.46363639831543,34.3951530456543,19.850000381469727,232.6149139404297,14.079715728759766,18.6200008392334,22.459999084472656,51.02000045776367,9.86584186553955,29.010000228881836,28.530000686645508,18.26629638671875,4.980000019073486,14.140000343322754,34.08000183105469,23.846153259277344,19.059999465942383,,65.64498901367188,66.50679779052734,,42.32874298095703,42.560001373291016,11.260330200195312,27.0,,57.849998474121094,32.90999984741211,14.390000343322754,27.542327880859375,10.919193267822266,14.890000343322754,88.8499984741211,21.649999618530273,,45.720001220703125,37.25,33.2599983215332,15.789999961853027,42.55714416503906,7648.8876953125,,,40.0,20.713333129882812,19.614999771118164,20.24793243408203,22.752065658569336,29.6299991607666,10.229999542236328,23.75,9.670000076293945,29.816757202148438,21.13228988647461,23.889999389648438,,25.833332061767578,13.640000343322754,,7.790700912475586,,4.679999828338623,32.40999984741211,7.5128889083862305,19.43000030517578,19.125,32.79999923706055,18.377229690551758,29.489999771118164,15.884297370910645,13.333687782287598,43.900001525878906,37.040000915527344,37.29999923706055,8.9399995803833,,15.762499809265137,52.5099983215332,23.402311325073242,43.08000183105469,25.790712356567383,19.682538986206055,11.449999809265137,25.209999084472656,15.40999984741211,34.560001373291016,,206.60108947753906,9.25887393951416,31.979999542236328,23.899999618530273,24.200000762939453,36.04317092895508,20.25,236.26268005371094,14.576881408691406,19.139999389648438,23.65999984741211,52.93000030517578,9.963825225830078,29.139999389648438,28.649999618530273,19.343130111694336,5.139999866485596,14.199999809265137,35.15999984741211,24.259614944458008,19.360000610351562,,68.49259948730469,69.31358337402344,,43.58641052246094,44.689998626708984,11.47520637512207,27.6299991607666,,59.7400016784668,33.66999816894531,14.779999732971191,28.839141845703125,11.05741024017334,14.90999984741211,89.3499984741211,22.299999237060547,,46.5,37.92499923706055,33.43000030517578,17835200,979655,28362,,,8861700,25275300,27749200,5446694,48196357,3863400,6117700,5809600,3090600,7643135,13219281,2301700,,2310120,8016400,,16636086,,60864100,2165500,8257318,2207000,8303200,15190700,7228116,4928200,3505975,2829153,2224300,4180700,1457400,17114300,,10741200,1033700,5367042,1483200,1690160,27916686,11587200,9646000,8468300,2604900,,2300578,50047855,31347800,10914500,4629130,8418867,8478400,2748365,8190840,3917000,5128700,4396100,6266915,16486300,74719700,2176480,881800,30372500,2778000,4493944,15041500,,1353533,3815684,,1823544,5274100,3011206,868400,,4829100,1911100,3897800,5443040,11878657,20687900,37865500,3953500,,2791400,7219800,2640400
