Date,ABEV3,ITSA4,PETR4,VALE3
2016-02-15,14.91125774383545,3.528106927871704,2.301628828048706,6.997150421142578
2016-02-16,14.952864646911621,3.581080198287964,2.2361552715301514,7.516444683074951
2016-02-17,15.194172859191895,3.5969746112823486,2.3570284843444824,7.9292168617248535
2016-02-18,15.310667991638184,3.5334057807922363,2.3117010593414307,7.662910461425781
2016-02-19,15.244097709655762,3.5398311614990234,2.2462284564971924,7.8759541511535645
2016-02-22,15.468766212463379,3.659639835357666,2.5383384227752686,8.748102188110352
2016-02-23,15.194172859191895,3.654193878173828,2.4779021739959717,8.242125511169434
2016-02-24,15.127605438232422,3.6269643306732178,2.4527196884155273,7.7960638999938965
2016-02-25,14.736516952514648,3.654193878173828,2.4627926349639893,7.33668851852417
2016-02-26,14.66994857788086,3.6215200424194336,2.4527196884155273,7.323373317718506
2016-02-29,14.678272247314453,3.7141001224517822,2.58870267868042,7.862639904022217
2016-03-01,15.185851097106934,3.8751091957092285,2.674321174621582,8.528402328491211
2016-03-02,15.094322204589844,3.9351449012756348,2.8455586433410645,9.46712589263916
2016-03-03,15.343952178955078,4.257160186767578,3.3089053630828857,10.399188995361328
2016-03-04,15.90146255493164,4.426354885101318,3.6362709999084473,11.018348693847656
2016-03-07,15.951391220092773,4.371776103973389,3.7118165493011475,11.704083442687988
2016-03-08,15.851533889770508,4.524596214294434,3.7621798515319824,10.006391525268555
2016-03-09,15.518691062927246,4.415440559387207,3.827653408050537,9.65353775024414
2016-03-10,15.502053260803223,4.579177379608154,4.003926753997803,9.320659637451172
2016-03-11,15.160887718200684,4.661045551300049,4.074436664581299,9.234107971191406
2016-03-14,15.011110305786133,4.628296852111816,3.7269253730773926,8.947829246520996
2016-03-15,15.227457046508789,4.360861301422119,3.3290517330169678,8.974461555480957
2016-03-16,15.219136238098145,4.251703262329102,3.6413071155548096,9.866580963134766
2016-03-17,15.585259437561035,4.6883344650268555,4.079473495483398,10.319297790527344
2016-03-18,15.327308654785156,4.682876110076904,4.089545726776123,10.2061185836792
2016-03-21,15.585259437561035,4.74291467666626,4.059328079223633,10.086281776428223
2016-03-22,15.593584060668945,4.573718070983887,4.08450984954834,10.272695541381836
2016-03-23,15.809928894042969,4.437270641326904,3.918308973312378,9.400547981262207
2016-03-24,15.809928894042969,4.437270641326904,3.933417320251465,10.019706726074219
2016-03-28,16.059558868408203,4.611924171447754,4.2507100105285645,10.099597930908203
2016-03-29,16.09284210205078,4.661045551300049,4.27589225769043,10.04633617401123
2016-03-30,15.934744834899902,4.62283992767334,4.2507100105285645,10.345930099487305
2016-03-31,15.643510818481445,4.459100723266602,4.185237407684326,10.086281776428223
2016-04-01,15.66847038269043,4.459100723266602,4.210419178009033,10.325957298278809
2016-04-04,15.402199745178223,4.311739921569824,3.7974352836608887,9.84660816192627
2016-04-05,15.568619728088379,4.289906024932861,3.9283814430236816,10.179489135742188
2016-04-06,15.502053260803223,4.175293445587158,3.817580223083496,10.033020973205566
2016-04-07,15.435480117797852,4.235328674316406,3.8780176639556885,9.993075370788574
2016-04-08,15.452125549316406,4.486391544342041,4.160056114196777,10.811962127685547
2016-04-11,15.144248962402344,4.497308731079102,4.225528240203857,11.297966957092285
2016-04-12,15.310667991638184,4.704707145690918,4.552892208099365,12.476363182067871
2016-04-13,15.227457046508789,4.7265400886535645,4.779530048370361,13.028946876525879
2016-04-14,15.593584060668945,4.628296852111816,4.6133294105529785,12.11685562133789
2016-04-15,15.801607131958008,4.704707145690918,4.880258083343506,12.383161544799805
2016-04-18,15.776642799377441,4.666501522064209,4.653621196746826,12.68274974822998
2016-04-19,15.909785270690918,4.661045551300049,4.839966773986816,13.62147331237793
2016-04-20,15.976350784301758,4.568260669708252,4.774494171142578,14.486964225769043
2016-04-22,15.943062782287598,4.524596214294434,4.910477161407471,12.86916446685791
2016-04-25,15.918099403381348,4.4754767417907715,4.698947906494141,12.023648262023926
2016-04-26,16.00963592529297,4.639212131500244,4.870185852050781,12.443079948425293
2016-04-27,16.109485626220703,4.753829002380371,5.162296295166016,12.949057579040527
2016-04-28,16.192697525024414,4.74291467666626,5.152223110198975,13.1754150390625
2016-04-29,16.13444709777832,4.7265400886535645,5.152223110198975,13.10883903503418
2016-05-02,16.23430061340332,4.62283992767334,5.122004508972168,13.228677749633789
2016-05-03,16.300872802734375,4.370686054229736,4.9255852699279785,12.423104286193848
2016-05-04,16.309188842773438,4.442729949951172,4.996094226837158,11.584247589111328
2016-05-05,15.926422119140625,4.394700050354004,4.940695762634277,11.091581344604492
2016-05-06,15.676793098449707,4.4127092361450195,5.076676845550537,11.238048553466797
2016-05-09,15.718400001525879,4.472747325897217,4.774494171142578,10.139542579650879
2016-05-10,15.884818077087402,4.682876110076904,5.14215087890625,10.565631866455078
2016-05-11,15.693435668945312,4.652857780456543,5.162296295166016,10.61223316192627
2016-05-12,15.959708213806152,4.706891059875488,4.930622577667236,10.279354095458984
2016-05-13,15.610224723815918,4.598824501037598,4.764421463012695,9.773375511169434
2016-05-16,15.618545532226562,4.57481050491333,4.910477161407471,9.939815521240234
2016-05-17,15.443805694580078,4.430721282958984,4.784567356109619,10.072966575622559
2016-05-18,15.310667991638184,4.430721282958984,4.693912506103516,9.793349266052246
2016-05-19,15.477086067199707,4.45473575592041,4.51260232925415,9.913186073303223
2016-05-20,15.427163124084473,4.400702953338623,4.482383728027344,9.407206535339355
2016-05-23,15.343952178955078,4.4127092361450195,4.280927658081055,9.613592147827148
2016-05-24,15.551977157592773,4.370686054229736,4.296037197113037,9.33397388458252
2016-05-25,15.793286323547363,4.364681720733643,4.36654806137085,9.733429908752441
2016-05-27,16.059558868408203,4.364681720733643,4.14494514465332,9.513727188110352
2016-05-30,15.934744834899902,4.358678340911865,4.220491886138916,9.507068634033203
2016-05-31,15.90146255493164,4.286633491516113,4.049254417419434,9.46712589263916
2016-06-01,16.09284210205078,4.379887104034424,4.1197638511657715,9.60693359375
2016-06-02,16.04292106628418,4.391917705535889,4.190272808074951,9.953130722045898
2016-06-03,16.225980758666992,4.421998977661133,4.316183090209961,10.811962127685547
2016-06-06,16.15941047668457,4.361838340759277,4.260782718658447,11.244705200195312
2016-06-07,15.884818077087402,4.440052032470703,4.34136438369751,11.031662940979004
2016-06-08,16.03459930419922,4.518261909484863,4.729167461395264,11.317941665649414
2016-06-09,15.943062782287598,4.548342704772949,4.623402118682861,10.4524507522583
2016-06-10,15.576940536499023,4.307689189910889,4.421947002410889,9.953130722045898
2016-06-13,15.735042572021484,4.3498053550720215,4.34136438369751,10.119571685791016
2016-06-14,15.452125549316406,4.265575885772705,4.180201053619385,9.74008846282959
2016-06-15,15.37723445892334,4.2595601081848145,4.285965442657471,9.986418724060059
2016-06-16,15.5353364944458,4.35582160949707,4.280927658081055,10.139542579650879
2016-06-17,15.485410690307617,4.295657634735107,4.507565021514893,10.172831535339355
2016-06-20,15.468766212463379,4.367854118347168,4.623402118682861,10.365901947021484
2016-06-21,15.460445404052734,4.325739860534668,4.799676418304443,10.385875701904297
2016-06-22,15.244097709655762,4.2896409034729,4.70398473739624,10.552315711975098
2016-06-23,15.402199745178223,4.446065425872803,4.870185852050781,11.044979095458984
2016-06-24,15.37723445892334,4.337772846221924,4.658657550811768,10.126229286193848
2016-06-27,15.568619728088379,4.205411911010742,4.421947002410889,9.853267669677734
2016-06-28,15.601902961730957,4.325739860534668,4.633474349975586,10.292667388916016
2016-06-29,15.826570510864258,4.428018093109131,4.784567356109619,10.459110260009766
2016-06-30,15.851533889770508,4.56639289855957,4.744276523590088,10.83193588256836
2016-07-01,15.99299430847168,4.608506202697754,4.945731163024902,11.06495475769043
2016-07-04,15.859853744506836,4.602489471435547,4.970913410186768,11.297966957092285
2016-07-05,16.05124282836914,4.548342704772949,4.678802490234375,10.692124366760254
2016-07-06,15.959708213806152,4.524278163909912,4.784567356109619,10.845251083374023
2016-07-07,15.89313793182373,4.5603766441345215,4.814785003662109,10.665495872497559
2016-07-08,16.14276885986328,4.692736625671387,4.955804347991943,10.778675079345703
2016-07-11,16.14276885986328,4.6987528800964355,5.217696189880371,11.224736213684082
2016-07-12,16.16790199279785,4.626555919647217,5.363752841949463,11.77731704711914
2016-07-13,16.000356674194336,4.73484992980957,5.353678226470947,11.86386489868164
2016-07-14,16.000356674194336,4.945422649383545,5.504770278930664,11.550958633422852
2016-07-15,15.874700546264648,4.921357154846191,5.5500993728637695,11.54430103302002
2016-07-18,15.96684741973877,5.029648780822754,5.817026138305664,11.704083442687988
2016-07-19,16.05900001525879,5.0597310066223145,5.932863712310791,11.211420059204102
2016-07-20,16.017114639282227,5.041681289672852,5.953009128570557,10.991717338562012
2016-07-21,16.084131240844727,4.993552207946777,5.968116760253906,11.584247589111328
2016-07-22,16.24329376220703,5.005584716796875,6.0134453773498535,11.417804718017578
2016-07-25,16.24329376220703,4.9815192222595215,6.05877161026001,11.597561836242676
2016-07-26,16.209787368774414,4.9333882331848145,5.983227252960205,12.263322830200195
2016-07-27,16.184656143188477,5.01160192489624,5.796880722045898,12.59620475769043
2016-07-28,16.28518295288086,4.951437473297119,5.761626720428467,12.676095962524414
2016-07-29,15.749046325683594,5.029648780822754,5.978191375732422,12.316582679748535
2016-08-01,15.91658878326416,4.969485759735107,5.6659345626831055,11.917126655578613
2016-08-02,15.782551765441895,4.999568462371826,5.721334457397461,11.977044105529785
2016-08-03,15.615013122558594,5.198108196258545,5.993299961090088,12.52962589263916
2016-08-04,15.682027816772461,5.210139751434326,6.04870080947876,12.489681243896484
2016-08-05,16.000356674194336,5.19209098815918,5.867389678955078,12.629490852355957
2016-08-08,16.12601661682129,5.155992031097412,5.998335361480713,12.636147499084473
2016-08-09,16.134395599365234,5.149977207183838,5.983227252960205,12.642807006835938
2016-08-10,16.05900001525879,5.083796977996826,5.822062969207764,12.043620109558105
2016-08-11,16.335445404052734,5.228188514709473,6.094027996063232,12.256664276123047
2016-08-12,16.528121948242188,5.234204292297363,6.043663024902344,11.957071304321289
2016-08-15,16.704042434692383,5.324670791625977,6.199792385101318,12.269978523254395
2016-08-16,16.754304885864258,5.270027160644531,6.2904462814331055,12.636147499084473
2016-08-17,16.79619026184082,5.355024814605713,6.426428318023682,12.729353904724121
2016-08-18,16.687286376953125,5.3793134689331055,6.486865520477295,12.59620475769043
2016-08-19,16.628644943237305,5.330742359161377,6.441538333892822,12.70272445678711
2016-08-22,16.410842895507812,5.185027122497559,6.219936847686768,12.236692428588867
2016-08-23,16.4024600982666,5.191097259521484,6.381102085113525,12.483024597167969
2016-08-24,16.4024600982666,5.172884464263916,6.245119094848633,12.08356761932373
2016-08-25,16.17627716064453,5.160740375518799,6.310591697692871,12.103540420532227
2016-08-26,16.075754165649414,5.209310531616211,6.3206658363342285,11.790632247924805
2016-08-29,16.11764144897461,5.288241863250732,6.481828689575195,12.05027961730957
2016-08-30,16.11764144897461,5.300383567810059,6.5926289558410645,11.750686645507812
2016-08-31,16.075754165649414,5.221455097198486,6.471757411956787,11.277997970581055
2016-09-01,16.477859497070312,5.26707124710083,6.547302722930908,11.610875129699707
2016-09-02,16.62026596069336,5.3400559425354,6.834374904632568,12.143485069274902
2016-09-05,16.653776168823242,5.321808815002441,6.965322494506836,11.917126655578613
2016-09-06,16.754304885864258,5.364381790161133,7.040868282318115,12.163457870483398
2016-09-08,16.754304885864258,5.291398048400879,7.161742687225342,11.843893051147461
2016-09-09,16.544876098632812,5.048116207122803,6.804157733917236,11.224736213684082
2016-09-12,16.544876098632812,5.090691089630127,7.025758266448975,11.644164085388184
2016-09-13,16.2684268951416,5.066362380981445,6.55233907699585,10.83193588256836
2016-09-14,16.469478607177734,5.011624813079834,6.602702617645264,11.078267097473145
2016-09-15,16.528121948242188,5.1271820068359375,6.804157733917236,11.078267097473145
2016-09-16,16.276803970336914,5.066362380981445,6.6278839111328125,10.925141334533691
2016-09-19,16.293560028076172,5.078526973724365,6.572484970092773,11.091581344604492
2016-09-20,16.327068328857422,5.1089372634887695,6.799121379852295,11.118213653564453
2016-09-21,16.30193519592285,5.139347553253174,6.879703044891357,11.750686645507812
2016-09-22,16.477859497070312,5.218412399291992,7.050940990447998,11.684109687805176
2016-09-23,16.528121948242188,5.175839424133301,6.89481258392334,11.750686645507812
2016-09-26,16.435970306396484,5.115018844604492,6.748757362365723,11.610875129699707
2016-09-27,16.502986907958984,5.188004493713379,6.607739448547363,11.717395782470703
2016-09-28,16.628644943237305,5.242743492126465,6.9753947257995605,12.110198020935059
2016-09-29,16.519739151000977,5.090691089630127,6.763865947723389,11.977044105529785
2016-09-30,16.603511810302734,5.072445392608643,6.834374904632568,11.857205390930176
2016-10-03,16.544876098632812,5.163675785064697,7.035830974578857,12.05027961730957
2016-10-04,16.368953704833984,5.090691089630127,7.061013221740723,11.750686645507812
2016-10-05,16.410842895507812,5.157593250274658,7.343050956726074,11.890496253967285
2016-10-06,16.461105346679688,5.242743492126465,7.604944229125977,11.85054874420166
2016-10-07,16.461105346679688,5.30356502532959,7.685525417327881,11.98370361328125
2016-10-10,16.48623275756836,5.382630348205566,7.922235488891602,12.68274974822998
2016-10-11,16.293560028076172,5.327891826629639,7.7509989738464355,12.383161544799805
2016-10-13,16.10926055908203,5.327891826629639,7.937345027923584,11.817259788513184
2016-10-14,16.360576629638672,5.413040637969971,8.189164161682129,11.997018814086914
2016-10-17,16.385705947875977,5.461698055267334,8.511492729187012,12.143485069274902
2016-10-18,16.461105346679688,5.53468132019043,8.773386001586914,12.49634075164795
2016-10-19,16.48623275756836,5.4981889724731445,8.874113082885742,12.396475791931152
2016-10-20,16.461105346679688,5.522518157958984,8.934549331665039,12.716039657592773
2016-10-21,16.544876098632812,5.479942798614502,9.040312767028809,13.255306243896484
2016-10-24,16.502986907958984,5.449532508850098,9.166224479675293,13.514952659606934
2016-10-25,16.360576629638672,5.3765482902526855,9.065495491027832,14.214003562927246
2016-10-26,16.368953704833984,5.388711929321289,9.115859985351562,14.493622779846191
2016-10-27,16.335445404052734,5.504271984100342,9.110822677612305,14.646746635437012
2016-10-28,16.000356674194336,5.516436576843262,9.110822677612305,14.739952087402344
2016-10-31,15.77417278289795,5.741471290588379,8.909367561340332,14.700004577636719
2016-11-01,15.486910820007324,5.613747596740723,8.491349220275879,14.846478462219238
2016-11-03,15.123607635498047,5.504271984100342,8.123690605163574,14.620118141174316
2016-11-04,14.971526145935059,5.613747596740723,8.053182601928711,14.387101173400879
2016-11-07,15.199645042419434,5.747554302215576,8.667620658874512,15.399059295654297
2016-11-08,15.2587890625,5.777965545654297,8.582002639770508,15.958296775817871
2016-11-09,15.14895248413086,5.65632438659668,8.385583877563477,16.644031524658203
2016-11-10,15.250341415405273,5.364381790161133,7.806398868560791,17.889005661010742
2016-11-11,14.743403434753418,5.218412399291992,7.055978298187256,17.296478271484375
2016-11-14,14.616667747497559,5.212331295013428,7.050940990447998,17.61604118347168
2016-11-16,15.064465522766113,5.382630348205566,7.423633098602295,16.743892669677734
2016-11-17,14.887040138244629,5.25490665435791,7.196995735168457,16.47093391418457
2016-11-18,14.633569717407227,5.3400559425354,7.312832832336426,16.35775375366211
2016-11-21,14.743403434753418,5.394794940948486,7.8466901779174805,17.19661521911621
2016-11-22,14.50683307647705,5.394794940948486,8.022963523864746,18.488191604614258
2016-11-23,14.903934478759766,5.297481060028076,7.982673168182373,18.75449562072754
2016-11-24,14.658916473388672,5.25490665435791,7.8466901779174805,18.36835289001465
2016-11-25,14.557525634765625,5.2305779457092285,7.705671787261963,19.24049949645996
2016-11-28,14.827892303466797,5.279234886169434,7.786252975463867,20.64525604248047
2016-11-29,14.413895606994629,5.175839424133301,7.38334321975708,19.426910400390625
2016-11-30,14.489935874938965,5.236661434173584,8.058219909667969,18.68126106262207
2016-12-01,14.050592422485352,4.977720737457275,7.776180744171143,18.9542236328125
2016-12-02,14.118181228637695,4.995999336242676,7.972599029541016,19.748653411865234
2016-12-05,13.90695858001709,4.971629619598389,7.886981964111328,19.82231330871582
2016-12-06,14.151978492736816,5.081296920776367,8.13376235961914,20.090185165405273
2016-12-07,14.059037208557129,5.093481540679932,7.987709999084473,20.779949188232422
2016-12-08,13.90695858001709,5.0873894691467285,7.9071269035339355,20.1772403717041
2016-12-09,14.059037208557129,5.11785364151001,7.8466901779174805,19.829011917114258
2016-12-12,13.611247062683105,4.916794300079346,7.856762886047363,19.748653411865234
2016-12-13,13.763327598571777,4.941166877746582,7.781217575073242,18.971832275390625
2016-12-14,13.653491973876953,4.91070032119751,7.423633098602295,18.67047691345215
2016-12-15,13.788673400878906,4.91070032119751,7.479033946990967,18.904861450195312
2016-12-16,14.09283447265625,4.886332035064697,7.433706283569336,18.58342170715332
2016-12-19,13.771775245666504,4.8010334968566895,7.232252597808838,17.444976806640625
2016-12-20,13.8562650680542,4.849774360656738,7.2272138595581055,17.799903869628906
2016-12-21,13.805572509765625,4.849774360656738,7.222177982330322,17.732933044433594
2016-12-22,13.548644065856934,4.886332035064697,7.055978298187256,16.996294021606445
2016-12-23,13.702800750732422,4.984764575958252,7.171813488006592,16.869060516357422
2016-12-26,13.856956481933594,5.047863483428955,7.262469291687012,17.404794692993164
2016-12-27,13.797008514404297,5.028933525085449,7.25743293762207,17.31774139404297
2016-12-28,13.899779319763184,5.0983405113220215,7.443779468536377,17.866872787475586
2016-12-29,14.045371055603027,5.224538803100586,7.48910665512085,17.19719886779785
2017-01-02,13.968291282653809,5.180370807647705,7.38334321975708,16.781999588012695
2017-01-03,14.250913619995117,5.407522201538086,7.806398868560791,17.525341033935547
2017-01-04,14.139577865600586,5.439072608947754,7.806398868560791,17.21059226989746
2017-01-05,14.216654777526855,5.489551544189453,7.932308197021484,17.866872787475586
2017-01-06,14.096756935119629,5.470620632171631,7.886981964111328,17.391403198242188
2017-01-09,14.156705856323242,5.527409553527832,7.720780372619629,17.74633026123047
2017-01-10,13.993987083435059,5.489551544189453,7.796324253082275,19.11246109008789
2017-01-11,14.053935050964355,5.527409553527832,7.886981964111328,19.507568359375
2017-01-12,14.499277114868164,5.678844928741455,8.007853507995605,20.137062072753906
2017-01-13,14.653434753417969,5.622056484222412,7.897054195404053,20.7464656829834
2017-01-16,14.602046012878418,5.622056484222412,7.932308197021484,21.308988571166992
2017-01-17,14.730512619018555,5.73563289642334,7.967563152313232,20.471899032592773
2017-01-18,14.781896591186523,5.704084873199463,7.952452659606934,21.50319480895996
2017-01-19,14.816152572631836,5.697774410247803,7.9423828125,21.074604034423828
2017-01-20,14.858976364135742,5.760873317718506,8.058219909667969,21.49649429321289
2017-01-23,14.850409507751465,5.90600061416626,8.053182601928711,22.306800842285156
2017-01-24,14.876206398010254,5.836592197418213,8.078363418579102,22.855932235717773
2017-01-26,14.884806632995605,5.861830711364746,7.95749044418335,22.501008987426758
2017-01-27,14.89340591430664,5.855519771575928,7.86683464050293,22.567974090576172
2017-01-30,14.592440605163574,5.786113739013672,7.473997116088867,21.59694480895996
2017-01-31,14.7902193069458,5.855519771575928,7.564651966094971,21.550071716308594
2017-02-01,14.89340591430664,5.880760192871094,7.564651966094971,22.02553939819336
2017-02-02,14.75582218170166,5.874451637268066,7.499181747436523,21.87151336669922
2017-02-03,14.91920280456543,5.9880266189575195,7.725815773010254,20.49868392944336
2017-02-06,14.678431510925293,5.899692058563232,7.534435272216797,20.036609649658203
2017-02-07,14.635438919067383,5.98171854019165,7.403487205505371,20.250904083251953
2017-02-08,14.583841323852539,6.03219747543335,7.604944229125977,20.485292434692383
2017-02-09,14.523649215698242,6.076364517211914,7.5797624588012695,20.81342887878418
2017-02-10,14.738625526428223,6.133153915405273,7.8466901779174805,21.96526527404785
2017-02-13,14.833213806152344,6.120535850524902,7.86683464050293,23.980985641479492
2017-02-14,14.944999694824219,6.095292091369629,7.967563152313232,23.036746978759766
2017-02-15,15.49533462524414,6.32875919342041,7.977636337280273,22.648334503173828
2017-02-16,15.452340126037598,6.309828281402588,7.987709999084473,22.614850997924805
2017-02-17,15.392146110534668,6.4107866287231445,7.86179780960083,22.815752029418945
2017-02-20,15.340550422668457,6.499122619628906,8.017928123474121,24.396181106567383
2017-02-21,15.538329124450684,6.650473117828369,8.103547096252441,23.8001708984375
2017-02-22,15.718905448913574,6.682754039764404,7.9071269035339355,23.2309513092041
2017-02-23,15.589920997619629,6.598819732666016,7.836617946624756,22.213045120239258
2017-02-24,15.340550422668457,6.482595920562744,7.64523458480835,21.911691665649414
2017-03-01,15.40074348449707,6.459964275360107,7.816472053527832,22.213045120239258
2017-03-02,14.798815727233887,6.3823676109313965,7.60998010635376,21.067909240722656
2017-03-03,14.953598022460938,6.459964275360107,7.715744495391846,21.308988571166992
2017-03-06,14.833213806152344,6.511695861816406,7.604944229125977,20.826824188232422
2017-03-07,14.463456153869629,6.414700031280518,7.64523458480835,20.706283569335938
2017-03-08,14.721426963806152,6.291835784912109,7.327942848205566,20.17054557800293
2017-03-09,14.876206398010254,6.233639717102051,7.302760124206543,20.210723876953125
2017-03-10,14.876206398010254,6.259504795074463,7.207069396972656,19.85580062866211
2017-03-13,14.927803039550781,6.350033283233643,7.237286567687988,20.76655387878418
2017-03-14,14.704227447509766,6.278904914855957,6.844449043273926,20.873701095581055
2017-03-15,14.876206398010254,6.44056510925293,7.151668071746826,22.31349754333496
2017-03-16,14.859009742736816,6.44056510925293,6.904885292053223,21.78445816040039
2017-03-17,14.798815727233887,6.317704200744629,6.6278839111328125,20.96076011657715
2017-03-20,15.168570518493652,6.3047709465026855,6.849486351013184,21.181751251220703
2017-03-21,14.979395866394043,6.084911823272705,6.547302722930908,19.447298049926758
2017-03-22,14.884806632995605,6.240106105804443,6.879703044891357,19.688379287719727
2017-03-23,14.99659252166748,6.188374042510986,6.834374904632568,19.581235885620117
2017-03-24,15.159972190856934,6.2465715408325195,6.78904914855957,19.420513153076172
2017-03-27,15.297557830810547,6.3047709465026855,6.935103416442871,19.681686401367188
2017-03-28,15.42654037475586,6.259504795074463,7.025758266448975,19.962947845458984
2017-03-29,15.632918357849121,6.317704200744629,7.277577877044678,20.163850784301758
2017-03-30,15.710308074951172,6.240106105804443,7.277577877044678,20.15715217590332
2017-03-31,15.684510231018066,6.143109321594238,7.29772424697876,19.949554443359375
2017-04-03,15.478135108947754,6.194839000701904,7.388378620147705,19.76204490661621
2017-04-04,15.572721481323242,6.278904914855957,7.479033946990967,20.525474548339844
2017-04-05,15.374947547912598,6.207773208618164,7.338015556335449,19.721866607666016
2017-04-06,15.4609375,6.123711109161377,7.317868709564209,19.360240936279297
2017-04-07,15.521129608154297,6.15604305267334,7.403487205505371,19.520959854125977
2017-04-10,15.478135108947754,6.1819071769714355,7.524359703063965,19.440603256225586
2017-04-11,15.151376724243164,6.207773208618164,7.393415927886963,19.19282341003418
2017-04-12,15.194367408752441,6.175441741943359,7.378305435180664,18.3624267578125
2017-04-13,15.271759033203125,6.020247459411621,7.0912322998046875,18.3624267578125
2017-04-17,15.5297269821167,6.1819071769714355,7.191960334777832,18.369125366210938
2017-04-18,15.615716934204102,6.233639717102051,7.10130500793457,17.81999397277832
2017-04-19,15.564127922058105,6.1301751136779785,6.849486351013184,17.86017417907715
2017-04-20,15.4609375,6.078441619873047,6.990503311157227,18.784318923950195
2017-04-24,15.50393295288086,6.227171421051025,7.066049575805664,18.99578094482422
2017-04-25,15.753303527832031,6.240106105804443,7.222177982330322,19.61859703063965
2017-04-26,15.658714294433594,6.220709800720215,7.050940990447998,19.189544677734375
2017-04-27,15.650116920471191,6.29830265045166,6.914958953857422,18.56673812866211
2017-04-28,15.701705932617188,6.395298957824707,7.035830974578857,19.009624481201172
2017-05-02,15.968276977539062,6.518161773681641,7.045905590057373,19.417911529541016
2017-05-03,15.959678649902344,6.45349645614624,7.131524562835693,18.21380615234375
2017-05-04,16.363828659057617,6.3047709465026855,6.849486351013184,17.54255485534668
2017-05-05,16.25204086303711,6.479362487792969,7.156704425811768,18.02696418762207
2017-05-08,16.24344253540039,6.466428279876709,7.0912322998046875,18.01312255859375
2017-05-09,16.2950382232666,6.485829830169678,7.1214518547058105,18.338367462158203
2017-05-10,16.50140953063965,6.531096935272217,7.418598175048828,18.37989044189453
2017-05-11,16.79377555847168,6.641022682189941,7.463923931121826,18.21380615234375
2017-05-12,16.931358337402344,6.660423755645752,7.781217575073242,17.93008041381836
2017-05-15,16.974355697631836,6.660423755645752,7.897054195404053,18.442171096801758
2017-05-16,17.04314613342285,6.641022682189941,7.9071269035339355,18.864299774169922
2017-05-17,16.88836669921875,6.511695861816406,7.86179780960083,18.573652267456055
2017-05-18,16.166048049926758,5.884450435638428,6.622848033905029,18.587493896484375
2017-05-19,16.01127052307129,5.923250675201416,6.859558582305908,18.857379913330078
2017-05-22,15.968276977539062,5.755122184753418,6.748757362365723,19.32103157043457
2017-05-23,16.24344253540039,5.826254844665527,6.794084072113037,19.55631446838379
2017-05-24,16.217649459838867,5.826254844665527,7.076122760772705,19.044221878051758
2017-05-25,16.269241333007812,5.690458297729492,6.919994831085205,19.168787002563477
2017-05-26,16.363828659057617,5.800386905670166,6.889775276184082,19.279508590698242
2017-05-29,16.363828659057617,5.800386905670166,6.889775276184082,19.279508590698242
2017-05-30,16.157453536987305,5.839186668395996,6.728611946105957,19.79159927368164
2017-05-31,16.088661193847656,5.787455081939697,6.527156352996826,18.802021026611328
2017-06-01,15.95107650756836,5.667625427246094,6.45664644241333,18.45600700378418
2017-06-02,15.968276977539062,5.700012683868408,6.572484970092773,18.532135009765625
2017-06-05,16.26064109802246,5.674102783203125,6.637957572937012,18.331453323364258
