Date,ABEV3.SA,ITSA4.SA,PETR4.SA,VALE3.SA
2016-07-04,15.859854698181152,4.144497394561768,4.349289417266846,11.297966957092285
2016-07-05,16.051239013671875,4.095736503601074,4.093708038330078,10.692124366760254
2016-07-06,15.95970630645752,4.074067115783691,4.186245918273926,10.845252990722656
2016-07-07,15.893141746520996,4.106573104858398,4.212686061859131,10.665496826171875
2016-07-08,16.14276885986328,4.2257609367370605,4.3360700607299805,10.778675079345703
2016-07-11,16.14276885986328,4.231180191040039,4.565210342407227,11.224736213684082
2016-07-12,16.16790199279785,4.166165828704834,4.693001747131348,11.77731704711914
2016-07-13,16.00035858154297,4.263682842254639,4.684189319610596,11.863865852355957
2016-07-14,16.00035858154297,4.453301906585693,4.816386699676514,11.550958633422852
2016-07-15,15.874699592590332,4.431631565093994,4.856046199798584,11.544299125671387
2016-07-18,15.966850280761719,4.529149532318115,5.08959436416626,11.704082489013672
2016-07-19,16.059003829956055,4.556236743927002,5.190945148468018,11.211419105529785
2016-07-20,16.017114639282227,4.539983749389648,5.2085723876953125,10.991718292236328
2016-07-21,16.084131240844727,4.496644020080566,5.2217912673950195,11.584246635437012
2016-07-22,16.243297576904297,4.507479190826416,5.26145076751709,11.417804718017578
2016-07-25,16.243297576904297,4.485806941986084,5.3011088371276855,11.59756088256836
2016-07-26,16.209787368774414,4.442467212677002,5.235010623931885,12.263321876525879
2016-07-27,16.184656143188477,4.512895584106445,5.071968078613281,12.596203804016113
2016-07-28,16.285181045532227,4.4587202072143555,5.041121006011963,12.676094055175781
2016-07-29,15.749042510986328,4.529149532318115,5.2306036949157715,12.316581726074219
2016-08-01,15.916586875915527,4.474972724914551,4.957396507263184,11.917125701904297
2016-08-02,15.782553672790527,4.502061367034912,5.005868434906006,11.977044105529785
2016-08-03,15.615008354187012,4.680843353271484,5.243824481964111,12.52962589263916
2016-08-04,15.682025909423828,4.691678524017334,5.292296886444092,12.489681243896484
2016-08-05,16.00035858154297,4.675426959991455,5.133660316467285,12.629491806030273
2016-08-08,16.126018524169922,4.642921447753906,5.248229503631592,12.636146545410156
2016-08-09,16.1343936920166,4.6375017166137695,5.235010623931885,12.642804145812988
2016-08-10,16.059003829956055,4.577908039093018,5.094000339508057,12.043620109558105
2016-08-11,16.335445404052734,4.7079315185546875,5.331955432891846,12.25666332244873
2016-08-12,16.52811622619629,4.713350296020508,5.2878899574279785,11.957072257995605
2016-08-15,16.704038619995117,4.794810771942139,5.42449426651001,12.269981384277344
2016-08-16,16.754302978515625,4.745604991912842,5.503812313079834,12.636146545410156
2016-08-17,16.796186447143555,4.82214879989624,5.62278938293457,12.729354858398438
2016-08-18,16.687284469604492,4.844017028808594,5.675669193267822,12.596203804016113
2016-08-19,16.628646850585938,4.800279140472412,5.636009216308594,12.70272445678711
2016-08-22,16.41084098815918,4.669062614440918,5.442119598388672,12.23669147491455
2016-08-23,16.402462005615234,4.674530982971191,5.583131313323975,12.483022689819336
2016-08-24,16.402462005615234,4.658129692077637,5.4641523361206055,12.083565711975098
2016-08-25,16.1762752532959,4.6471943855285645,5.521438121795654,12.103538513183594
2016-08-26,16.07575225830078,4.690933704376221,5.5302510261535645,11.790632247924805
2016-08-29,16.11764144897461,4.762006759643555,5.671262264251709,12.05027961730957
2016-08-30,16.11764144897461,4.77294397354126,5.768207550048828,11.750686645507812
2016-08-31,16.07575225830078,4.70186710357666,5.662448883056641,11.277995109558105
2016-09-01,16.477859497070312,4.742945194244385,5.728547096252441,11.610877990722656
2016-09-02,16.620267868041992,4.808666229248047,5.979721546173096,12.143484115600586
2016-09-05,16.653778076171875,4.792235374450684,6.094293594360352,11.917125701904297
2016-09-06,16.754302978515625,4.830574035644531,6.160390853881836,12.163457870483398
2016-09-08,16.754302978515625,4.764852523803711,6.266149044036865,11.843894958496094
2016-09-09,16.544872283935547,4.545779228210449,5.953283309936523,11.224736213684082
2016-09-12,16.544872283935547,4.5841169357299805,6.147170543670654,11.64416217803955
2016-09-13,16.268428802490234,4.562208652496338,5.7329535484313965,10.83193588256836
2016-09-14,16.4694766998291,4.512917995452881,5.7770185470581055,11.078268051147461
2016-09-15,16.52811622619629,4.616977691650391,5.953283309936523,11.078268051147461
2016-09-16,16.276805877685547,4.562208652496338,5.799053192138672,10.925141334533691
2016-09-19,16.293560028076172,4.573161602020264,5.750579833984375,11.091583251953125
2016-09-20,16.32706642150879,4.600546836853027,5.94887638092041,11.118213653564453
2016-09-21,16.301937103271484,4.627928733825684,6.019381046295166,11.750686645507812
2016-09-22,16.477859497070312,4.699130058288574,6.169205665588379,11.684109687805176
2016-09-23,16.52811622619629,4.660793304443359,6.0326008796691895,11.750686645507812
2016-09-26,16.435970306396484,4.60602331161499,5.904809474945068,11.610877990722656
2016-09-27,16.502988815307617,4.671745300292969,5.781425476074219,11.717397689819336
2016-09-28,16.628646850585938,4.721036434173584,6.10310697555542,12.110197067260742
2016-09-29,16.519739151000977,4.5841169357299805,5.918030261993408,11.977044105529785
2016-09-30,16.603517532348633,4.567686557769775,5.979721546173096,11.857206344604492
2016-10-03,16.544872283935547,4.649837970733643,6.155985355377197,12.05027961730957
2016-10-04,16.368953704833984,4.5841169357299805,6.178018093109131,11.750686645507812
2016-10-05,16.41084098815918,4.644360065460205,6.4247870445251465,11.890496253967285
2016-10-06,16.461101531982422,4.721036434173584,6.653929233551025,11.850547790527344
2016-10-07,16.461101531982422,4.775805950164795,6.724433422088623,11.983702659606934
2016-10-10,16.486234664916992,4.847005844116211,6.93154239654541,12.68275260925293
2016-10-11,16.293560028076172,4.79771089553833,6.781717777252197,12.383156776428223
2016-10-13,16.10926055908203,4.79771089553833,6.94476318359375,11.817262649536133
2016-10-14,16.36057472229004,4.874387741088867,7.165091037750244,11.997018814086914
2016-10-17,16.385705947875977,4.918203353881836,7.447109699249268,12.143484115600586
2016-10-18,16.461101531982422,4.983924865722656,7.676253795623779,12.496337890625
2016-10-19,16.486234664916992,4.951064586639404,7.764386177062988,12.396475791931152
2016-10-20,16.461101531982422,4.972971439361572,7.817262649536133,12.716038703918457
2016-10-21,16.544872283935547,4.934632778167725,7.9098029136657715,13.255305290222168
2016-10-24,16.502988815307617,4.9072489738464355,8.019967079162598,13.51495361328125
2016-10-25,16.36057472229004,4.841528415679932,7.931834697723389,14.21400260925293
2016-10-26,16.368953704833984,4.852481842041016,7.975899696350098,14.493623733520508
2016-10-27,16.335445404052734,4.956542491912842,7.971492767333984,14.646747589111328
2016-10-28,16.00035858154297,4.967493057250977,7.971492767333984,14.73995304107666
2016-10-31,15.774176597595215,5.170138835906982,7.795231819152832,14.700010299682617
2016-11-01,15.486910820007324,5.0551252365112305,7.42948579788208,14.846475601196289
2016-11-03,15.123605728149414,4.956542491912842,7.107803821563721,14.620115280151367
2016-11-04,14.971524238586426,5.0551252365112305,7.04611349105835,14.387100219726562
2016-11-07,15.1996488571167,5.175613880157471,7.583714008331299,15.399057388305664
2016-11-08,15.258790016174316,5.203000545501709,7.508804798126221,15.95829963684082
2016-11-09,15.14895248413086,5.093461513519287,7.336947917938232,16.644031524658203
2016-11-10,15.250336647033691,4.830574035644531,6.830191135406494,17.88900375366211
2016-11-11,14.743406295776367,4.699130058288574,6.173612117767334,17.29647445678711
2016-11-14,14.616667747497559,4.6936540603637695,6.169205665588379,17.616039276123047
2016-11-16,15.064464569091797,4.847005844116211,6.495291709899902,16.743894577026367
2016-11-17,14.88703441619873,4.731989860534668,6.296996116638184,16.47093391418457
2016-11-18,14.633569717407227,4.808666229248047,6.398346424102783,16.357755661010742
2016-11-21,14.743406295776367,4.8579583168029785,6.865443229675293,17.19661521911621
2016-11-22,14.50683307647705,4.8579583168029785,7.019673824310303,18.488191604614258
2016-11-23,14.903932571411133,4.770327091217041,6.984421730041504,18.75449562072754
2016-11-24,14.658915519714355,4.731989860534668,6.865443229675293,18.368350982666016
2016-11-25,14.557526588439941,4.710081577301025,6.742058753967285,19.240501403808594
2016-11-28,14.82789134979248,4.7538981437683105,6.812565326690674,20.6452579498291
2016-11-29,14.413894653320312,4.660793304443359,6.460039138793945,19.42691421508789
2016-11-30,14.489935874938965,4.715559959411621,7.050518035888672,18.681259155273438
2016-12-01,14.050590515136719,4.482388496398926,6.803751468658447,18.9542236328125
2016-12-02,14.118182182312012,4.49884557723999,6.975606918334961,19.74864959716797
2016-12-05,13.906957626342773,4.476902008056641,6.90069580078125,19.822317123413086
2016-12-06,14.151979446411133,4.575656890869141,7.1166181564331055,20.09018325805664
2016-12-07,14.059039115905762,4.586630344390869,6.988826751708984,20.779949188232422
2016-12-08,13.906957626342773,4.581142902374268,6.91832160949707,20.177242279052734
2016-12-09,14.059039115905762,4.608577251434326,6.865443229675293,19.829011917114258
2016-12-12,13.611247062683105,4.427525043487549,6.874258041381836,19.74864959716797
2016-12-13,13.763326644897461,4.449468612670898,6.808157444000244,18.971832275390625
2016-12-14,13.653489112854004,4.42203950881958,6.495291709899902,18.67047882080078
2016-12-15,13.788674354553223,4.42203950881958,6.543764114379883,18.904865264892578
2016-12-16,14.0928373336792,4.400092601776123,6.504104137420654,18.58342170715332
2016-12-19,13.771775245666504,4.323281288146973,6.327840328216553,17.444978713989258
2016-12-20,13.856264114379883,4.367173194885254,6.323435306549072,17.799901962280273
2016-12-21,13.805571556091309,4.367173194885254,6.319028377532959,17.732934951782227
2016-12-22,13.54864501953125,4.400092601776123,6.173612117767334,16.99629783630371
2016-12-23,13.702800750732422,4.488729476928711,6.27496337890625,16.869056701660156
2016-12-26,13.856956481933594,4.545549392700195,6.354280948638916,17.404794692993164
2016-12-27,13.79700756072998,4.528502941131592,6.349874019622803,17.31774139404297
2016-12-28,13.899778366088867,4.591003894805908,6.512916564941406,17.866870880126953
2016-12-29,14.045370101928711,4.704644203186035,6.552577972412109,17.19719696044922
2017-01-02,13.968293190002441,4.664870262145996,6.460039138793945,16.782001495361328
2017-01-03,14.2509126663208,4.869421005249023,6.830191135406494,17.52533531188965
2017-01-04,14.139577865600586,4.897829532623291,6.830191135406494,17.210590362548828
2017-01-05,14.216656684875488,4.9432854652404785,6.94035530090332,17.866870880126953
2017-01-06,14.096755027770996,4.926239490509033,6.90069580078125,17.391403198242188
2017-01-09,14.156707763671875,4.977377414703369,6.755278587341309,17.74633026123047
2017-01-10,13.993985176086426,4.9432854652404785,6.821377754211426,19.112462997436523
2017-01-11,14.053936004638672,4.977377414703369,6.90069580078125,19.507570266723633
2017-01-12,14.49927806854248,5.113742351531982,7.006454944610596,20.137062072753906
2017-01-13,14.653432846069336,5.0626068115234375,6.909510612487793,20.746463775634766
2017-01-16,14.60204792022705,5.0626068115234375,6.94035530090332,21.308988571166992
2017-01-17,14.730512619018555,5.164880275726318,6.971201419830322,20.471899032592773
2017-01-18,14.781896591186523,5.136469841003418,6.957982540130615,21.503192901611328
2017-01-19,14.816152572631836,5.130790710449219,6.949169158935547,21.074604034423828
2017-01-20,14.858975410461426,5.18760871887207,7.050518035888672,21.496496200561523
2017-01-23,14.850411415100098,5.318294048309326,7.04611349105835,22.306800842285156
2017-01-24,14.876206398010254,5.255791664123535,7.068146228790283,22.855934143066406
2017-01-26,14.884807586669922,5.278519153594971,6.962388515472412,22.501007080078125
2017-01-27,14.893407821655273,5.2728376388549805,6.883068561553955,22.567975997924805
2017-01-30,14.592439651489258,5.210333824157715,6.539356708526611,21.596946716308594
2017-01-31,14.7902193069458,5.2728376388549805,6.6186747550964355,21.55006980895996
2017-02-01,14.893407821655273,5.295564651489258,6.6186747550964355,22.025537490844727
2017-02-02,14.755819320678711,5.289883613586426,6.561390399932861,21.87151527404785
2017-02-03,14.91920280456543,5.392157554626465,6.759685516357422,20.498685836791992
2017-02-06,14.678431510925293,5.312610149383545,6.592236042022705,20.036609649658203
2017-02-07,14.63543701171875,5.386475086212158,6.477665424346924,20.250904083251953
2017-02-08,14.583841323852539,5.431931972503662,6.653929233551025,20.485292434692383
2017-02-09,14.523649215698242,5.471706390380859,6.631895065307617,20.813432693481445
2017-02-10,14.738624572753906,5.522842884063721,6.865443229675293,21.965269088745117
2017-02-13,14.83321475982666,5.511480331420898,6.883068561553955,23.980985641479492
2017-02-14,14.944999694824219,5.4887518882751465,6.971201419830322,23.036745071411133
2017-02-15,15.495336532592773,5.698983669281006,6.980013370513916,22.648332595825195
2017-02-16,15.452337265014648,5.681937217712402,6.988826751708984,22.614852905273438
2017-02-17,15.392146110534668,5.772850036621094,6.878662586212158,22.815753936767578
2017-02-20,15.340553283691406,5.852396011352539,7.015266418457031,24.39618682861328
2017-02-21,15.538328170776367,5.988684177398682,7.090178966522217,23.8001708984375
2017-02-22,15.71890640258789,6.017754554748535,6.91832160949707,23.23094940185547
2017-02-23,15.589920997619629,5.942169189453125,6.856630325317383,22.21304702758789
2017-02-24,15.340553283691406,5.837512969970703,6.689181804656982,21.91169548034668
2017-03-01,15.400741577148438,5.81713342666626,6.839004993438721,22.21304702758789
2017-03-02,14.798815727233887,5.74725866317749,6.658333778381348,21.06790542602539
2017-03-03,14.953600883483887,5.81713342666626,6.750870704650879,21.308988571166992
2017-03-06,14.83321475982666,5.863714218139648,6.653929233551025,20.826826095581055
2017-03-07,14.463457107543945,5.776370525360107,6.689181804656982,20.706283569335938
2017-03-08,14.72142505645752,5.665737152099609,6.411566257476807,20.170549392700195
2017-03-09,14.876206398010254,5.613328456878662,6.389533996582031,20.21072769165039
2017-03-10,14.876206398010254,5.63662052154541,6.305808067321777,19.85580062866211
2017-03-13,14.927801132202148,5.718142032623291,6.332248687744141,20.76655387878418
2017-03-14,14.70422649383545,5.654090404510498,5.9885358810424805,20.873703002929688
2017-03-15,14.876206398010254,5.799663543701172,6.257336616516113,22.31349754333496
2017-03-16,14.859009742736816,5.799663543701172,6.041413307189941,21.784454345703125
2017-03-17,14.798815727233887,5.689027786254883,5.799053192138672,20.960758209228516
2017-03-20,15.168571472167969,5.677381992340088,5.992941856384277,21.181751251220703
2017-03-21,14.979394912719727,5.4794020652771,5.728547096252441,19.447298049926758
2017-03-22,14.884807586669922,5.619151592254639,6.019381046295166,19.688379287719727
2017-03-23,14.996593475341797,5.572569847106934,5.979721546173096,19.58123207092285
2017-03-24,15.159974098205566,5.624975204467773,5.940062522888184,19.42051124572754
2017-03-27,15.297557830810547,5.677381992340088,6.067853927612305,19.681682586669922
2017-03-28,15.426542282104492,5.63662052154541,6.147170543670654,19.96294593811035
2017-03-29,15.632917404174805,5.689027786254883,6.3675007820129395,20.163850784301758
2017-03-30,15.710308074951172,5.619151592254639,6.3675007820129395,20.157154083251953
2017-03-31,15.684510231018066,5.531808853149414,6.385127544403076,19.949552536010742
2017-04-03,15.478132247924805,5.578390121459961,6.464443683624268,19.76204490661621
2017-04-04,15.572723388671875,5.654090404510498,6.543764114379883,20.525470733642578
2017-04-05,15.374950408935547,5.5900373458862305,6.420378684997559,19.72186279296875
2017-04-06,15.460935592651367,5.514339447021484,6.4027533531188965,19.360240936279297
2017-04-07,15.521127700805664,5.543453216552734,6.477665424346924,19.520965576171875
2017-04-10,15.478132247924805,5.566745281219482,6.58342170715332,19.440603256225586
2017-04-11,15.151372909545898,5.5900373458862305,6.468852996826172,19.19282341003418
2017-04-12,15.194369316101074,5.560922145843506,6.455631732940674,18.362428665161133
2017-04-13,15.271760940551758,5.421173095703125,6.204455852508545,18.362428665161133
2017-04-17,15.529728889465332,5.566745281219482,6.292588233947754,18.36912727355957
2017-04-18,15.615716934204102,5.613328456878662,6.213270664215088,17.819990158081055
2017-04-19,15.56412410736084,5.520163059234619,5.992941856384277,17.86017608642578
2017-04-20,15.460935592651367,5.473577976226807,6.116325378417969,18.784320831298828
2017-04-24,15.503931999206543,5.607506275177002,6.182424545288086,18.99578094482422
2017-04-25,15.753299713134766,5.619151592254639,6.319028377532959,19.618595123291016
2017-04-26,15.658712387084961,5.601683616638184,6.169205665588379,19.189544677734375
2017-04-27,15.650116920471191,5.6715593338012695,6.050227642059326,18.566734313964844
2017-04-28,15.701708793640137,5.758902549743652,6.155985355377197,19.00962257385254
2017-05-02,15.96827507019043,5.8695387840271,6.164798259735107,19.417909622192383
2017-05-03,15.959675788879395,5.811308860778809,6.239710330963135,18.213804244995117
2017-05-04,16.363828659057617,5.677381992340088,5.992941856384277,17.542552947998047
2017-05-05,16.252044677734375,5.834602355957031,6.261743068695068,18.02696418762207
2017-05-08,16.24344253540039,5.822956562042236,6.204455852508545,18.013124465942383
2017-05-09,16.29503631591797,5.84042501449585,6.230896472930908,18.338369369506836
2017-05-10,16.50141143798828,5.8811845779418945,6.4908833503723145,18.3798885345459
2017-05-11,16.793777465820312,5.980175495147705,6.530543804168701,18.213804244995117
2017-05-12,16.93136215209961,5.997645378112793,6.808157444000244,17.93008041381836
2017-05-15,16.974355697631836,5.997645378112793,6.909510612487793,18.442171096801758
2017-05-16,17.043148040771484,5.980175495147705,6.91832160949707,18.864295959472656
2017-05-17,16.888362884521484,5.863714218139648,6.878662586212158,18.57365608215332
2017-05-18,16.166051864624023,5.298889636993408,5.794645309448242,18.587493896484375
2017-05-19,16.01127052307129,5.333827495574951,6.001755714416504,18.857376098632812
2017-05-22,15.96827507019043,5.182430267333984,5.904809474945068,19.321029663085938
2017-05-23,16.24344253540039,5.246482849121094,5.9444684982299805,19.55631446838379
2017-05-24,16.2176456451416,5.246482849121094,6.191236972808838,19.04422378540039
2017-05-25,16.269241333007812,5.124200344085693,6.054632663726807,19.168787002563477
2017-05-26,16.363828659057617,5.2231903076171875,6.028193473815918,19.279508590698242
2017-05-29,16.363828659057617,5.2231903076171875,6.028193473815918,19.279508590698242
2017-05-30,16.157453536987305,5.258130073547363,5.887183666229248,19.79159927368164
2017-05-31,16.088665008544922,5.211544990539551,5.710920810699463,18.802017211914062
2017-06-01,15.951077461242676,5.103641033172607,5.649228572845459,18.456012725830078
