Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,BRML3.SA,IGTI3.SA,ITSA4.SA,LREN3.SA,PETR4.SA,RENT3.SA,VALE3.SA
2017-02-13,14.833212852478027,23.162052154541016,13.227842330932617,11.987049102783203,0.38928869366645813,6.120534420013428,18.50981903076172,7.86683464050293,10.994998931884766,23.980981826782227
2017-02-14,14.944997787475586,23.235862731933594,13.14666748046875,11.899726867675781,0.38928869366645813,6.095293998718262,18.934730529785156,7.967563152313232,11.447235107421875,23.036745071411133
2017-02-15,15.495332717895508,23.516355514526367,13.430782318115234,12.225203514099121,0.38928869366645813,6.328756332397461,19.300003051757812,7.977634906768799,11.51224136352539,22.648334503173828
2017-02-16,15.452338218688965,24.276609420776367,13.386137008666992,12.066435813903809,0.38928869366645813,6.309829235076904,19.300003051757812,7.987708568572998,11.238078117370605,22.61484718322754
2017-02-17,15.392144203186035,24.291379928588867,13.357725143432617,12.018804550170898,0.38928869366645813,6.410786151885986,19.2329158782959,7.8617987632751465,10.980864524841309,22.815750122070312
2017-02-20,15.340553283691406,24.682575225830078,13.410491943359375,12.02674388885498,0.38928869366645813,6.499124050140381,19.38201332092285,8.017927169799805,11.096752166748047,24.396181106567383
2017-02-21,15.538328170776367,25.095916748046875,13.7879638671875,12.447479248046875,0.38928869366645813,6.650472640991211,19.650373458862305,8.103547096252441,11.16458797454834,23.8001708984375
2017-02-22,15.71890926361084,25.162349700927734,13.877269744873047,12.304587364196777,0.38928869366645813,6.682756423950195,19.8889217376709,7.907126426696777,11.076967239379883,23.230945587158203
2017-02-23,15.589921951293945,24.616147994995117,13.6662015914917,12.010866165161133,0.38928869366645813,6.598819255828857,19.82182502746582,7.8366169929504395,11.16458797454834,22.213045120239258
2017-02-24,15.340553283691406,24.43161964416504,13.564728736877441,11.844158172607422,0.38928869366645813,6.482595920562744,19.04654884338379,7.645233631134033,10.890419960021973,21.91169548034668
2017-03-01,15.400744438171387,24.800670623779297,13.442960739135742,12.058496475219727,0.38928869366645813,6.459964275360107,19.47891616821289,7.816473007202148,10.839543342590332,22.213045120239258
2017-03-02,14.798816680908203,24.568649291992188,13.401935577392578,11.947358131408691,0.38928869366645813,6.382366180419922,19.218006134033203,7.60998010635376,10.664301872253418,21.06790542602539
2017-03-03,14.953597068786621,25.76532554626465,13.718707084655762,11.828279495239258,0.38928869366645813,6.459964275360107,19.426734924316406,7.715742588043213,10.963906288146973,21.308984756469727
2017-03-06,14.833212852478027,25.97215461730957,13.584688186645508,11.709203720092773,0.38928869366645813,6.511694431304932,19.657833099365234,7.604942798614502,11.023263931274414,20.826826095581055
2017-03-07,14.463457107543945,25.654525756835938,13.401935577392578,11.899726867675781,0.38928869366645813,6.414698123931885,19.307453155517578,7.645233631134033,11.01761245727539,20.706283569335938
2017-03-08,14.721426010131836,25.04880142211914,13.174508094787598,11.788589477539062,0.38928869366645813,6.291835784912109,19.143455505371094,7.327941417694092,10.938469886779785,20.170547485351562
2017-03-09,14.876206398010254,24.79026222229004,13.056733131408691,11.70126724243164,0.38928869366645813,6.233639240264893,19.307453155517578,7.302759647369385,10.799971580505371,20.21072769165039
2017-03-10,14.876206398010254,24.88629150390625,12.983630180358887,11.788589477539062,0.38928869366645813,6.259504318237305,19.560916900634766,7.207068920135498,11.373746871948242,19.855796813964844
2017-03-13,14.927803993225098,25.15221405029297,13.146076202392578,11.76477336883545,0.38928869366645813,6.350034236907959,20.097654342651367,7.237287521362305,11.38222885131836,20.766551971435547
2017-03-14,14.70422649383545,25.101966857910156,13.036430358886719,11.756834983825684,0.38928869366645813,6.278903484344482,19.68019676208496,6.844449043273926,11.5518159866333,20.873703002929688
2017-03-15,14.876206398010254,25.30923080444336,13.267915725708008,12.177572250366211,0.38928869366645813,6.440563678741455,20.28401756286621,7.151668548583984,11.845768928527832,22.31349754333496
2017-03-16,14.859010696411133,24.968725204467773,13.20699405670166,11.748896598815918,0.38928869366645813,6.440563678741455,20.127471923828125,6.904885292053223,12.34310245513916,21.784456253051758
2017-03-17,14.798816680908203,24.287689208984375,12.800880432128906,11.304342269897461,0.38928869366645813,6.317702770233154,19.68019676208496,6.6278839111328125,12.098913192749023,20.960756301879883
2017-03-20,15.168570518493652,24.243267059326172,13.028308868408203,11.399603843688965,0.46027660369873047,6.304769039154053,19.985828399658203,6.849485397338867,12.36581802368164,21.181751251220703
2017-03-21,14.97939395904541,23.665882110595703,12.642494201660156,11.28052806854248,0.46027660369873047,6.084911346435547,19.747283935546875,6.54730224609375,12.02508544921875,19.44729995727539
2017-03-22,14.884808540344238,24.46534538269043,12.6912260055542,11.1376371383667,0.46027660369873047,6.240105628967285,19.521543502807617,6.879703521728516,12.02508544921875,19.688379287719727
2017-03-23,14.99659538269043,24.46534538269043,12.703413963317871,11.351974487304688,0.46027660369873047,6.188374042510986,19.581340789794922,6.834376335144043,11.925704956054688,19.58123207092285
2017-03-24,15.159975051879883,24.576385498046875,12.886162757873535,11.296405792236328,0.46027660369873047,6.2465715408325195,20.40345573425293,6.7890472412109375,11.925704956054688,19.42051124572754
2017-03-27,15.297555923461914,24.657819747924805,12.995816230773926,11.113821983337402,0.46027660369873047,6.304769039154053,20.074604034423828,6.935102939605713,11.954097747802734,19.681682586669922
2017-03-28,15.426541328430176,24.502361297607422,13.0689115524292,11.248773574829102,0.46027660369873047,6.259504318237305,20.440826416015625,7.025759220123291,11.925704956054688,19.962947845458984
2017-03-29,15.632914543151855,25.390663146972656,13.34101676940918,11.471051216125488,0.46027660369873047,6.317702770233154,20.851882934570312,7.277579307556152,11.920023918151855,20.163848876953125
2017-03-30,15.710309028625488,25.22039794921875,13.255735397338867,11.31228256225586,0.46027660369873047,6.240105628967285,20.792089462280273,7.277579307556152,11.854717254638672,20.157150268554688
2017-03-31,15.684510231018066,24.998336791992188,13.150137901306152,11.502805709838867,0.46027660369873047,6.14310884475708,20.777143478393555,7.297724723815918,11.832001686096191,19.949554443359375
2017-04-03,15.478137016296387,25.072355270385742,13.215119361877441,11.463111877441406,0.46027660369873047,6.194840431213379,20.732301712036133,7.3883795738220215,11.925704956054688,19.76204490661621
2017-04-04,15.572728157043457,25.16858673095703,13.316291809082031,11.455175399780273,0.46027660369873047,6.278903484344482,20.807039260864258,7.479033470153809,12.110268592834473,20.525470733642578
2017-04-05,15.374947547912598,24.73923683166504,13.044036865234375,11.391666412353516,0.46027660369873047,6.207774639129639,21.195674896240234,7.338015556335449,12.326065063476562,19.72186279296875
2017-04-06,15.460935592651367,24.161848068237305,12.90587329864502,11.248773574829102,0.46027660369873047,6.123710632324219,21.07609748840332,7.317869186401367,12.195452690124512,19.36024284362793
2017-04-07,15.521127700805664,24.058202743530273,12.934319496154785,11.193204879760742,0.46027660369873047,6.156040191650391,21.218101501464844,7.403488636016846,12.320388793945312,19.52096176147461
2017-04-10,15.478137016296387,24.272884368896484,13.015591621398926,11.169390678405762,0.46027660369873047,6.181908130645752,21.58431625366211,7.524361610412598,12.209647178649902,19.44059944152832
2017-04-11,15.151373863220215,24.295089721679688,13.04809856414795,11.256712913513184,0.46027660369873047,6.207774639129639,21.44231414794922,7.393415451049805,12.283473014831543,19.19282341003418
2017-04-12,15.194367408752441,23.895353317260742,12.918061256408691,11.193204879760742,0.46027660369873047,6.175442218780518,21.696413040161133,7.3783063888549805,12.411248207092285,18.362428665161133
2017-04-13,15.271760940551758,22.65172576904297,12.523895263671875,11.193204879760742,0.46027660369873047,6.020247459411621,21.67399787902832,7.091230869293213,12.38001823425293,18.362428665161133
2017-04-17,15.529725074768066,23.702890396118164,13.08466911315918,11.47899055480957,0.46027660369873047,6.181908130645752,21.98042869567871,7.191960334777832,12.749144554138184,18.36912727355957
2017-04-18,15.615717887878418,23.932369232177734,13.007461547851562,11.526618957519531,0.46027660369873047,6.233639240264893,22.1597957611084,7.1013054847717285,12.473716735839844,17.81999397277832
2017-04-19,15.564122200012207,23.058868408203125,12.877429008483887,11.113821983337402,0.46027660369873047,6.130175590515137,21.487152099609375,6.849485397338867,12.439641952514648,17.86017417907715
2017-04-20,15.460935592651367,23.243932723999023,12.6539306640625,11.090006828308105,0.46027660369873047,6.0784430503845215,21.80130386352539,6.990504741668701,12.46519947052002,18.78432273864746
2017-04-24,15.50393295288086,23.910158157348633,12.885558128356934,11.113821983337402,0.46027660369873047,6.227171421051025,22.00385856628418,7.0660505294799805,12.61001205444336,18.995784759521484
2017-04-25,15.753299713134766,24.058202743530273,13.003399848937988,11.47899055480957,0.46027660369873047,6.240105628967285,22.056381225585938,7.222177982330322,12.493596076965332,19.618595123291016
2017-04-26,15.658713340759277,23.769502639770508,13.222830772399902,11.193204879760742,0.46027660369873047,6.220705032348633,21.576234817504883,7.0509419441223145,12.487916946411133,19.189544677734375
2017-04-27,15.650115013122559,24.102624893188477,13.608868598937988,11.03443717956543,0.46027660369873047,6.298305511474609,21.68126678466797,6.914957523345947,13.007537841796875,18.566734313964844
2017-04-28,15.701706886291504,24.317289352416992,13.576361656188965,11.15351390838623,0.4719822406768799,6.395297527313232,22.191415786743164,7.035831928253174,13.430612564086914,19.00962257385254
2017-05-02,15.968277931213379,25.087160110473633,13.941675186157227,11.170801162719727,0.4719822406768799,6.518162727355957,22.581531524658203,7.045905590057373,13.521475791931152,19.417911529541016
2017-05-03,15.959674835205078,25.005739212036133,13.932271003723145,11.069833755493164,0.4719822406768799,6.453497886657715,22.641544342041016,7.131522178649902,13.711577415466309,18.21380615234375
2017-05-04,16.363828659057617,23.954580307006836,13.726529121398926,11.014759063720703,0.4719822406768799,6.304769039154053,22.56202507019043,6.849485397338867,13.416413307189941,17.542552947998047
2017-05-05,16.252038955688477,24.509763717651367,13.74442195892334,11.62975025177002,0.4719822406768799,6.479363441467285,22.36396598815918,7.156705379486084,13.625117301940918,18.02696418762207
2017-05-08,16.243440628051758,23.895353317260742,13.735469818115234,11.409455299377441,0.4719822406768799,6.466428279876709,22.47124481201172,7.091230869293213,13.857667922973633,18.01312255859375
2017-05-09,16.295040130615234,23.984180450439453,13.856237411499023,11.840867042541504,0.4719822406768799,6.485828876495361,23.197452545166016,7.121449947357178,13.89344596862793,18.33837127685547
2017-05-10,16.501413345336914,24.687427520751953,14.061980247497559,12.208024978637695,0.4719822406768799,6.531094551086426,24.220752716064453,7.418597221374512,14.4450101852417,18.379892349243164
2017-05-11,16.79377555847168,25.45728302001953,14.146954536437988,12.40078353881836,0.4719822406768799,6.641024112701416,24.179485321044922,7.463925361633301,14.221403121948242,18.21380615234375
2017-05-12,16.931358337402344,26.197538375854492,14.290077209472656,12.208024978637695,0.4719822406768799,6.660423278808594,24.220752716064453,7.781217575073242,14.28102970123291,17.93008041381836
2017-05-15,16.97435760498047,25.723783493041992,14.312442779541016,12.152950286865234,0.4719822406768799,6.660423278808594,23.931917190551758,7.897054195404053,14.224384307861328,18.442171096801758
2017-05-16,17.043148040771484,25.723783493041992,14.334809303283691,12.437500953674316,0.4719822406768799,6.641024112701416,24.014440536499023,7.907126426696777,14.245251655578613,18.864299774169922
2017-05-17,16.888364791870117,25.02794647216797,14.053033828735352,12.538467407226562,0.4719822406768799,6.511694431304932,23.7503662109375,7.8617987632751465,13.923257827758789,18.573654174804688
2017-05-18,16.166053771972656,20.046043395996094,12.210309982299805,10.73939037322998,0.4719822406768799,5.884450912475586,21.91008186340332,6.622848033905029,12.939386367797852,18.587495803833008
2017-05-19,16.01127052307129,20.712263107299805,12.411572456359863,10.785284042358398,0.4719822406768799,5.9232497215271,22.19892120361328,6.859558582305908,12.81714916229248,18.857379913330078
2017-05-22,15.968277931213379,19.749937057495117,12.058238983154297,10.28044319152832,0.4719822406768799,5.755123138427734,21.027074813842773,6.748757839202881,12.283473014831543,19.321027755737305
2017-05-23,16.243440628051758,20.21425437927246,12.138742446899414,10.418127059936523,0.4719822406768799,5.826253890991211,21.951345443725586,6.794084548950195,12.635282516479492,19.55631446838379
2017-05-24,16.2176456451416,20.5720272064209,12.277393341064453,10.8770751953125,0.4719822406768799,5.826253890991211,22.611534118652344,7.076122760772705,13.06758975982666,19.04422378540039
2017-05-25,16.26923942565918,20.65401840209961,12.192410469055176,10.85871696472168,0.4719822406768799,5.690458297729492,22.19892120361328,6.919994831085205,12.930444717407227,19.168785095214844
2017-05-26,16.363828659057617,21.511188507080078,12.474193572998047,11.152442932128906,0.4719822406768799,5.800387382507324,22.396976470947266,6.889775276184082,13.073552131652832,19.279508590698242
2017-05-29,16.363828659057617,21.511188507080078,12.474193572998047,11.152442932128906,0.4719822406768799,5.800387382507324,22.396976470947266,6.889775276184082,13.073552131652832,19.279508590698242
2017-05-30,16.157453536987305,21.61553955078125,12.545754432678223,11.051475524902344,0.4719822406768799,5.839187145233154,22.190662384033203,6.728610992431641,12.945350646972656,19.79159927368164
2017-05-31,16.088659286499023,21.123598098754883,12.30870246887207,10.9964017868042,0.4719822406768799,5.787456035614014,21.76154136657715,6.527156829833984,12.963238716125488,18.802017211914062
2017-06-01,15.951077461242676,20.899986267089844,12.24161434173584,10.86789608001709,0.4719822406768799,5.6676249504089355,21.819307327270508,6.45664644241333,13.106348037719727,18.456010818481445
2017-06-02,15.968277931213379,20.92979621887207,12.071072578430176,10.7577486038208,0.4719822406768799,5.700010776519775,22.157657623291016,6.572483539581299,13.171939849853516,18.532133102416992
2017-06-05,16.26064109802246,20.5720272064209,12.06212329864502,10.84953784942627,0.4719822406768799,5.674101829528809,22.19892120361328,6.637957572937012,12.936407089233398,18.33144760131836
2017-06-06,16.398223876953125,21.324848175048828,12.223252296447754,11.290128707885742,0.4719822406768799,5.751828670501709,22.314453125,6.637957572937012,12.999015808105469,18.39373207092285
2017-06-07,16.200448989868164,21.414289474487305,12.420184135437012,11.455349922180176,0.4719822406768799,5.848989963531494,22.611534118652344,6.4818291664123535,13.285233497619629,18.303768157958984
2017-06-08,15.933882713317871,21.093782424926758,12.23220443725586,11.299306869506836,0.4719822406768799,5.803648948669434,22.685806274414062,6.466721057891846,13.082496643066406,18.69822120666504
2017-06-09,15.572728157043457,20.75091552734375,11.981559753417969,11.235054016113281,0.4719822406768799,5.706489086151123,22.76007652282715,6.471756458282471,13.160014152526855,18.891979217529297
2017-06-12,15.54692554473877,20.25897789001465,11.789103507995605,11.097371101379395,0.4719822406768799,5.706489086151123,22.165904998779297,6.496938705444336,12.981127738952637,18.573654174804688
2017-06-13,15.813493728637695,20.482166290283203,11.695110321044922,11.088190078735352,0.4719822406768799,5.745351314544678,22.17415428161621,6.517083168029785,12.930444717407227,18.2484073638916
2017-06-14,15.632914543151855,20.474689483642578,12.14716911315918,11.244233131408691,0.4719822406768799,5.803648948669434,22.44648551940918,6.35591983795166,12.814169883728027,18.061565399169922
2017-06-15,15.632914543151855,20.474689483642578,12.14716911315918,11.244233131408691,0.4719822406768799,5.803648948669434,22.44648551940918,6.35591983795166,12.814169883728027,18.061565399169922
2017-06-16,15.288957595825195,20.549442291259766,12.088984489440918,11.336023330688477,0.4719822406768799,5.836034297943115,22.487749099731445,6.184683799743652,12.879762649536133,17.68787384033203
2017-06-19,15.366350173950195,20.28032875061035,12.120306015014648,11.473709106445312,0.4719822406768799,5.8425116539001465,22.941631317138672,6.1897172927856445,13.174918174743652,18.26224708557129
2017-06-20,15.538328170776367,19.43563461303711,11.838334083557129,11.014759063720703,0.4719822406768799,5.6935343742370605,22.264930725097656,5.973153591156006,12.981127738952637,17.79167938232422
2017-06-21,15.589921951293945,19.33098030090332,11.771198272705078,11.235054016113281,0.4719822406768799,5.661148548126221,21.827558517456055,5.862353801727295,12.659133911132812,18.31760597229004
2017-06-22,15.650115013122559,19.43563461303711,11.91889762878418,10.959684371948242,0.4719822406768799,5.674101829528809,21.9183406829834,6.063809394836426,12.852928161621094,18.69822120666504
2017-06-23,15.684510231018066,19.046918869018555,11.820433616638184,10.88625431060791,0.9784042835235596,5.615808486938477,21.93483543395996,6.008409023284912,13.09442138671875,18.850461959838867
2017-06-26,15.849335670471191,20.16072654724121,12.353046417236328,10.9964017868042,0.9784042835235596,5.764784812927246,22.248184204101562,6.179645538330078,13.321008682250977,19.00962257385254
2017-06-27,15.86668872833252,19.5103816986084,12.214302062988281,10.932147979736328,0.9784042835235596,5.654671669006348,22.016597747802734,6.14942741394043,13.028831481933594,19.321027755737305
2017-06-28,15.875359535217285,19.7271671295166,12.317240715026855,10.812821388244629,0.9784042835235596,5.706489086151123,22.05795669555664,6.083952903747559,13.118273735046387,19.923084259033203
2017-06-29,15.831989288330078,19.854248046875,12.375426292419434,10.693495750427246,0.9784042835235596,5.784215927124023,22.140661239624023,6.1343183517456055,13.1928071975708,19.999202728271484
2017-06-30,15.884035110473633,20.033653259277344,12.599212646484375,10.968863487243652,0.9784042835235596,5.8425116539001465,22.645174026489258,6.230010032653809,13.461138725280762,20.068403244018555
2017-07-03,15.858010292053223,20.31023597717285,12.707242012023926,11.023938179016113,0.9784042835235596,5.8425116539001465,22.785778045654297,6.224973201751709,13.625117301940918,20.518213272094727
2017-07-04,15.823311805725098,20.414886474609375,12.724822044372559,11.042295455932617,0.9784042835235596,5.836034297943115,22.645174026489258,6.260228157043457,13.541637420654297,20.497451782226562
2017-07-05,15.805961608886719,20.31023597717285,12.729326248168945,11.060654640197754,0.9784042835235596,5.894330024719238,22.976003646850586,6.14942741394043,13.625117301940918,20.01996612548828
2017-07-06,15.424261093139648,20.175682067871094,12.544453620910645,10.776105880737305,0.9784042835235596,5.816600799560547,22.66998863220215,6.1292805671691895,13.538655281066895,20.013042449951172
2017-07-07,15.632458686828613,19.906572341918945,12.557981491088867,10.968863487243652,0.9784042835235596,5.81012487411499,22.727880477905273,6.008409023284912,13.654949188232422,19.992284774780273
2017-07-10,15.884035110473633,20.115877151489258,12.697769165039062,11.097371101379395,0.9784042835235596,5.861942291259766,23.07525062561035,6.033589839935303,13.729777336120605,20.55973243713379
2017-07-11,16.066213607788086,20.96058464050293,12.918715476989746,11.336023330688477,0.9784042835235596,5.94614839553833,23.282018661499023,6.209863662719727,14.008145332336426,20.788097381591797
2017-07-12,16.17898941040039,21.558597564697266,13.261405944824219,11.794973373413086,0.9784042835235596,5.959103107452393,23.94367218017578,6.517083168029785,14.250591278076172,20.69121551513672
2017-07-13,16.205013275146484,21.752960205078125,13.378645896911621,11.914298057556152,0.9870143532752991,5.978535175323486,24.431642532348633,6.4818291664123535,14.819296836853027,20.19296646118164
2017-07-14,16.26573944091797,21.98468780517578,13.392171859741211,11.804150581359863,1.2867974042892456,5.965580463409424,23.94367218017578,6.572483539581299,14.720524787902832,20.428251266479492
2017-07-17,16.343814849853516,21.872568130493164,13.301990509033203,11.64810848236084,1.2867974042892456,5.94614839553833,23.654199600219727,6.4919023513793945,14.591816902160645,20.566654205322266
2017-07-18,16.26573944091797,21.88751220703125,13.46882438659668,11.96019172668457,1.2867974042892456,5.997966766357422,23.488788604736328,6.517083168029785,14.726508140563965,20.69121551513672
2017-07-19,16.32646369934082,21.962263107299805,13.301990509033203,11.813329696655273,1.2867974042892456,5.94614839553833,23.38953971862793,6.663140296936035,14.666647911071777,20.69121551513672
2017-07-20,16.291765213012695,22.156618118286133,13.256898880004883,11.840867042541504,1.2867974042892456,5.972057819366455,23.621122360229492,6.597665786743164,14.75943660736084,19.8746395111084
2017-07-21,16.317790985107422,21.98468780517578,13.202788352966309,11.895939826965332,1.2867974042892456,5.959103107452393,24.150440216064453,6.391172885894775,15.414947509765625,19.722400665283203
2017-07-24,16.32646369934082,21.73801040649414,13.315515518188477,12.051983833312988,1.2867974042892456,5.959103107452393,24.696313858032227,6.486865043640137,15.549638748168945,20.15836524963379
2017-07-25,16.378515243530273,22.096817016601562,13.531961441040039,12.070341110229492,1.483260989189148,6.010921955108643,24.97751235961914,6.658102512359619,15.414947509765625,21.182544708251953
2017-07-26,16.335140228271484,21.558597564697266,13.414719581604004,11.978550910949707,1.483260989189148,5.939671516418457,24.150440216064453,6.57751989364624,15.465826034545898,20.52513313293457
2017-07-27,16.578044891357422,21.371721267700195,13.396677017211914,11.923477172851562,1.4871747493743896,5.985011577606201,24.365478515625,6.54730224609375,15.561609268188477,20.55281639099121
2017-07-28,16.569366455078125,21.349294662475586,13.414719581604004,12.024444580078125,1.4871747493743896,5.985011577606201,24.42337417602539,6.612776756286621,15.519704818725586,20.995704650878906
2017-07-31,16.612741470336914,21.453948974609375,13.613122940063477,12.116235733032227,1.4871747493743896,5.991490364074707,24.233150482177734,6.693356990814209,15.534671783447266,21.6600341796875
2017-08-01,16.69081687927246,21.902463912963867,13.779960632324219,12.13459300994873,1.4871747493743896,6.185809135437012,24.78728485107422,6.607738971710205,15.606508255004883,21.493953704833984
2017-08-02,16.829620361328125,22.7845401763916,13.968994140625,12.437500953674316,1.488740086555481,6.2570576667785645,24.81209945678711,6.8041582107543945,15.804059982299805,21.528554916381836
2017-08-03,16.70816993713379,22.934040069580078,13.964495658874512,12.2263822555542,1.488740086555481,6.244104385375977,24.66323471069336,6.703428745269775,15.429912567138672,21.230985641479492
2017-08-04,16.70816993713379,23.076080322265625,13.978025436401367,12.152950286865234,1.488740086555481,6.224671840667725,24.191795349121094,6.748757839202881,15.298208236694336,21.611597061157227
2017-08-07,16.786245346069336,23.434892654418945,14.140453338623047,12.455857276916504,1.488740086555481,6.360694408416748,24.472991943359375,6.824304580688477,15.355079650878906,22.43509292602539
2017-08-08,16.820941925048828,23.434892654418945,14.289347648620605,12.3181734085083,1.488740086555481,6.367172718048096,24.853452682495117,6.794084548950195,15.364062309265137,22.179048538208008
2017-08-09,16.846969604492188,23.001323699951172,14.29837417602539,12.180489540100098,1.488740086555481,6.341263294219971,24.994047164916992,6.809194087982178,15.866911888122559,22.089086532592773
2017-08-10,16.829620361328125,23.11345100402832,14.16301441192627,12.006087303161621,1.488740086555481,6.295920372009277,25.01886558532715,6.642993450164795,15.50174617767334,21.798439025878906
2017-08-11,16.933719635009766,23.098499298095703,14.289347648620605,12.116235733032227,1.488740086555481,6.328309059143066,25.142925262451172,6.522119522094727,15.564608573913574,21.314027786254883
2017-08-14,17.098543167114258,23.24053192138672,14.573599815368652,12.088698387145996,1.488740086555481,6.418991565704346,25.432405471801758,6.587594509124756,15.540657043457031,21.6600341796875
2017-08-15,17.159271240234375,23.128406524658203,14.609700202941895,12.162130355834961,1.488740086555481,6.450984001159668,25.639169692993164,6.622848033905029,15.639433860778809,21.53547477722168
