Date,ABEV3.SA,ALOS3.SA,ALPA4.SA,ARZZ3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BPAC11.SA,BRAP4.SA,BRFS3.SA,BRKM5.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SLCE3.SA,SMTO3.SA,SOMA3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,TRPL4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2020-10-02,10.555967330932617,,38.7874641418457,50.44482421875,,24.270000457763672,15.080564498901367,11.372076034545898,11.915534973144531,13.02510929107666,18.898143768310547,8.907458305358887,16.496814727783203,9.922426223754883,17.172365188598633,16.961116790771484,11.672788619995117,2.968478202819824,3.3894004821777344,,5.400000095367432,18.459136962890625,4.164560794830322,18.614526748657227,15.251375198364258,11.883042335510254,13.0339937210083,18.98914909362793,11.814288139343262,30.955963134765625,26.578813552856445,24.764249801635742,6.489999771118164,11.774999618530273,33.71490478515625,19.3839168548584,32.919532775878906,21.52037239074707,11.60997486114502,5.712317943572998,12.303204536437988,26.512832641601562,,201.3738250732422,5.767884254455566,18.95975685119629,15.792271614074707,18.040950775146484,32.14582824707031,15.455570220947266,205.52479553222656,9.822131156921387,14.918998718261719,17.628524780273438,46.692047119140625,8.506088256835938,6.91356086730957,6.767862319946289,14.342642784118652,6.843008995056152,22.1153507232666,18.77811622619629,,,,52.3824348449707,,21.372697830200195,42.15159225463867,8.953712463378906,18.500171661376953,10.001133918762207,42.53277587890625,19.074708938598633,10.440621376037598,25.95586585998535,15.601676940917969,7.8677754402160645,8.093877792358398,40.72151565551758,,15.92871379852295,22.686586380004883,34.25725555419922,31.66765594482422,25.69935417175293
2020-10-05,10.79185676574707,,38.649112701416016,51.69377517700195,,24.309999465942383,15.78561019897461,11.571113586425781,12.178570747375488,13.210800170898438,18.944616317749023,8.986637115478516,17.007192611694336,10.214462280273438,17.15332794189453,17.173233032226562,11.832433700561523,2.953371047973633,3.506277084350586,,5.309999942779541,18.54665184020996,4.228787422180176,18.76081085205078,15.342957496643066,12.54871940612793,12.666098594665527,19.086362838745117,12.682886123657227,31.280349731445312,28.030033111572266,25.760372161865234,6.420000076293945,11.774999618530273,34.47329330444336,19.936952590942383,32.71598434448242,22.248075485229492,12.286282539367676,6.089021682739258,12.615760803222656,27.204090118408203,,215.3131866455078,5.793747425079346,19.16119384765625,16.091127395629883,18.33559226989746,32.420654296875,15.225554466247559,210.4032440185547,9.894449234008789,14.87370777130127,17.993968963623047,46.70159149169922,8.455227851867676,7.252391815185547,7.127248764038086,13.828993797302246,7.294284343719482,22.72606658935547,18.698841094970703,,,,52.89056396484375,,21.425376892089844,42.494667053222656,9.131014823913574,18.804981231689453,9.824644088745117,43.515079498291016,19.115568161010742,10.593565940856934,25.907886505126953,15.652119636535645,7.962370872497559,8.538150787353516,41.60828399658203,,16.093008041381836,22.648664474487305,34.092674255371094,33.14596176147461,26.277610778808594
2020-10-06,11.238357543945312,,39.360626220703125,50.84889221191406,,25.889999389648438,15.222136497497559,11.494558334350586,12.106234550476074,13.164382934570312,18.82843780517578,8.669925689697266,16.95684051513672,10.030253410339355,17.04861831665039,17.948272705078125,11.691570281982422,2.945817470550537,3.479562282562256,,5.239999771118164,18.735149383544922,4.255154609680176,18.870525360107422,15.159798622131348,12.520393371582031,13.848617553710938,19.685850143432617,13.123971939086914,31.149059295654297,28.00316047668457,25.85835075378418,6.619999885559082,11.587499618530273,34.11095428466797,19.688087463378906,33.271114349365234,22.779544830322266,12.229924201965332,6.002566337585449,12.390801429748535,27.554094314575195,,178.4734649658203,5.806680202484131,19.19475746154785,15.815865516662598,18.17694091796875,32.49339294433594,15.015324592590332,208.44252014160156,9.532858848571777,15.009581565856934,18.402925491333008,45.4613037109375,8.497404098510742,7.205533027648926,7.0916643142700195,13.828993797302246,7.134540557861328,22.80008888244629,18.629472732543945,,,,52.94598388671875,,21.47806167602539,42.36485290527344,8.848013877868652,18.246166229248047,9.716788291931152,44.01081466674805,19.081520080566406,10.609665870666504,25.620018005371094,15.580057144165039,7.8965654373168945,8.33620834350586,40.93098449707031,,15.819184303283691,22.591781616210938,34.586421966552734,33.75994110107422,26.002702713012695
2020-10-07,11.39842414855957,,39.80532455444336,51.04175567626953,,24.969999313354492,15.20798397064209,11.410351753234863,11.948415756225586,13.02510929107666,18.588340759277344,8.733268737792969,16.631845474243164,10.174027442932129,16.848718643188477,18.12775421142578,11.372282981872559,2.794750213623047,3.472883462905884,,5.199999809265137,18.479331970214844,4.232167720794678,18.733383178710938,15.177663803100586,12.7470064163208,13.051511764526367,19.84787368774414,13.565055847167969,31.087263107299805,28.056909561157227,25.637893676757812,6.369999885559082,11.5024995803833,33.83287811279297,19.430004119873047,33.33588409423828,22.44430923461914,12.624438285827637,6.194005012512207,12.492329597473145,27.344093322753906,,160.3025360107422,5.754950046539307,19.05208969116211,15.697893142700195,18.464025497436523,32.048828125,15.383844375610352,207.6022186279297,9.565729141235352,15.17263126373291,18.794477462768555,45.13692092895508,8.585479736328125,7.176694869995117,7.0418500900268555,14.204351425170898,7.284300327301025,23.0499324798584,18.26283073425293,,,,52.55796813964844,,21.425376892089844,42.04032897949219,8.950304985046387,18.64411163330078,9.510882377624512,44.42393112182617,19.14961814880371,10.585517883300781,25.85991096496582,15.565640449523926,7.658023834228516,8.554306983947754,42.01326370239258,,15.647066116333008,22.430612564086914,34.131858825683594,34.55813217163086,25.832067489624023
2020-10-08,11.52479362487793,,39.91402816772461,52.16212844848633,,25.1299991607666,15.530773162841797,11.961541175842285,12.62573528289795,13.694933891296387,18.975597381591797,8.923294067382812,16.837827682495117,10.288593292236328,17.067655563354492,17.931955337524414,11.916950225830078,2.870283603668213,3.543009042739868,,5.380000114440918,18.7216854095459,4.374141216278076,19.071664810180664,15.278180122375488,12.64078140258789,13.086549758911133,20.31774139404297,13.80935001373291,31.29579734802246,27.653793334960938,25.441936492919922,6.690000057220459,11.649999618530273,33.97612762451172,19.58669662475586,33.881771087646484,22.97577667236328,12.539900779724121,6.1322503089904785,12.946235656738281,27.300342559814453,,192.6617431640625,6.032999038696289,20.201921463012695,15.82372760772705,18.803993225097656,32.25898742675781,15.462989807128906,214.44137573242188,9.65119743347168,15.226980209350586,18.78577423095703,44.841156005859375,8.522214889526367,7.421807289123535,7.27313756942749,14.056183815002441,7.228389739990234,23.4293155670166,18.302465438842773,,,,55.394195556640625,,23.20894432067871,42.568843841552734,8.912797927856445,18.838848114013672,9.648153305053711,45.2318115234375,19.14961814880371,10.931658744812012,26.33009147644043,15.724181175231934,7.892452239990234,8.33620834350586,42.795291900634766,,15.905243873596191,22.677106857299805,35.04100036621094,35.50743865966797,26.391368865966797
2020-10-09,11.432123184204102,,39.795440673828125,50.38053894042969,,25.299999237060547,15.491134643554688,11.881155967712402,12.599430084228516,13.754624366760254,18.743242263793945,8.717432975769043,16.695932388305664,10.340264320373535,16.610742568969727,17.39350700378418,11.851213455200195,2.8023037910461426,3.5663840770721436,,5.25,18.560117721557617,4.352508068084717,19.080806732177734,14.795710563659668,12.577045440673828,13.63839340209961,21.24937629699707,13.992570877075195,30.816938400268555,27.689624786376953,25.13983726501465,6.690000057220459,12.024999618530273,33.664344787597656,19.236440658569336,34.890262603759766,22.66507339477539,12.286282539367676,6.064319133758545,12.852666854858398,27.0378360748291,,178.72238159179688,6.05239725112915,20.14317512512207,15.178824424743652,18.267597198486328,31.693185806274414,15.569340705871582,229.1000518798828,9.335626602172852,16.522315979003906,18.585649490356445,44.822078704833984,8.391963005065918,7.176694869995117,7.045406818389893,14.520444869995117,7.1025919914245605,23.364543914794922,17.856548309326172,,,,55.569732666015625,,23.630382537841797,41.956878662109375,8.769594192504883,18.30543327331543,9.599127769470215,44.93803405761719,19.06789779663086,10.835062026977539,25.907886505126953,15.479166030883789,7.752616882324219,8.174654006958008,43.01174545288086,,15.725305557250977,22.411653518676758,34.75884246826172,36.31980514526367,25.945823669433594
2020-10-13,11.58376407623291,,39.87450408935547,50.27951431274414,,25.190000534057617,15.516616821289062,11.884984016418457,12.60600471496582,13.834207534790039,19.00657844543457,8.836199760437012,16.42129135131836,10.650267601013184,17.219961166381836,17.711679458618164,11.907560348510742,2.794750213623047,3.576401710510254,,5.210000038146973,18.566848754882812,4.356564044952393,19.099088668823242,15.019076347351074,12.966536521911621,13.655911445617676,21.40329933166504,13.911139488220215,31.033201217651367,27.994199752807617,25.71954345703125,6.489999771118164,11.842499732971191,34.178367614746094,18.98757553100586,34.66820526123047,22.94307518005371,12.38773250579834,6.095197677612305,13.127398490905762,26.74033546447754,,177.72671508789062,6.026532173156738,19.950132369995117,15.469818115234375,18.630229949951172,32.21857833862305,16.227235794067383,242.75502014160156,9.77610969543457,16.159984588623047,18.402925491333008,46.61572265625,8.224495887756348,7.255995273590088,7.162831783294678,15.014335632324219,7.094604969024658,23.771686553955078,17.77727699279785,,,,54.849124908447266,,23.916349411010742,43.301353454589844,8.848013877868652,18.813447952270508,9.363807678222656,44.93803405761719,19.054277420043945,10.835062026977539,26.713911056518555,15.7313871383667,7.649798393249512,8.19888687133789,43.3888053894043,,15.960009574890137,23.55878257751465,34.8607292175293,37.382476806640625,25.263286590576172
2020-10-14,11.625887870788574,,40.072139739990234,50.2427864074707,,25.809999465942383,15.963991165161133,11.808430671691895,12.632307052612305,13.847472190856934,19.15373420715332,9.065812110900879,17.075855255126953,10.778312683105469,17.733989715576172,17.49956703186035,12.43344497680664,2.772090196609497,3.636509418487549,,5.21999979019165,18.71495246887207,4.480283737182617,19.181373596191406,15.412199020385742,13.0302734375,13.507000923156738,21.07115364074707,13.9857816696167,31.264911651611328,28.227113723754883,25.85018539428711,6.570000171661377,12.045000076293945,34.38059616088867,19.24565887451172,34.53867721557617,23.221073150634766,12.460996627807617,6.101372718811035,13.41208553314209,27.072837829589844,,178.22454833984375,6.0071330070495605,19.89137840270996,16.893325805664062,18.471576690673828,31.644685745239258,17.028579711914062,239.76727294921875,10.091680526733398,16.317100524902344,18.420326232910156,47.13092041015625,8.199686050415039,7.212742328643799,7.105898380279541,15.271160125732422,7.66369104385376,24.419418334960938,18.758296966552734,,,,56.99245834350586,,24.20984649658203,43.301353454589844,9.05600357055664,19.219858169555664,9.069656372070312,44.24032974243164,19.1087589263916,10.617716789245605,27.203283309936523,15.998021125793457,7.5798797607421875,8.263508796691895,43.98929214477539,,16.116479873657227,23.416576385498047,34.71965789794922,38.05787658691406,25.159013748168945
2020-10-15,11.322603225708008,,40.665069580078125,49.39790344238281,,25.729999542236328,15.74596881866455,11.888810157775879,12.60600471496582,13.754624366760254,19.200204849243164,9.026224136352539,16.945398330688477,10.818747520446777,17.6768741607666,17.26297378540039,12.442835807800293,2.7569832801818848,3.646527051925659,,5.039999961853027,18.90345001220703,4.533016681671143,18.925378799438477,15.720441818237305,13.773849487304688,13.489482879638672,21.29798698425293,13.958641052246094,31.396198272705078,28.58543586730957,26.193115234375,6.599999904632568,12.192500114440918,35.12214279174805,19.227224349975586,35.158573150634766,22.959423065185547,12.776606559753418,6.2495856285095215,13.230920791625977,26.749088287353516,,174.24188232421875,5.981268882751465,19.71512222290039,17.61687469482422,18.751110076904297,32.0892448425293,16.6773738861084,238.1800079345703,10.183721542358398,16.769582748413086,18.44643211364746,47.41714096069336,8.122775077819824,7.133440971374512,7.027616024017334,15.65639591217041,7.23438024520874,24.04928207397461,18.827659606933594,,,,57.62991714477539,,23.856149673461914,42.65229415893555,9.083279609680176,18.91505241394043,8.961800575256348,44.39639663696289,19.074708938598633,10.521120071411133,27.289642333984375,15.933165550231934,7.740279197692871,8.764328002929688,43.61922836303711,,15.858302116394043,23.587223052978516,34.79803466796875,38.14760208129883,25.30120849609375
2020-10-16,11.179386138916016,,41.257999420166016,49.342803955078125,,25.5,15.386364936828613,11.58642292022705,12.270635604858398,13.482717514038086,19.03755760192871,9.026224136352539,16.556318283081055,10.838964462280273,17.829179763793945,18.22565460205078,12.386490821838379,2.689002752304077,3.6431872844696045,,4.829999923706055,18.79573631286621,4.427550792694092,18.961950302124023,15.318385124206543,13.8305025100708,13.23546028137207,20.803813934326172,14.067214965820312,31.46571922302246,28.728769302368164,26.38090705871582,6.46999979019165,12.287500381469727,35.16427993774414,19.144269943237305,34.455406188964844,22.70595359802246,12.8611478805542,6.292812347412109,12.876557350158691,26.635334014892578,,169.01461791992188,5.8648762702941895,19.396194458007812,18.246049880981445,19.499034881591797,32.598472595214844,17.21160316467285,240.8876495361328,10.216592788696289,16.788053512573242,18.185394287109375,46.61572265625,8.259230613708496,6.956816673278809,6.878168106079102,15.774930953979492,7.078630447387695,23.97525978088379,18.579927444458008,,,,57.52829360961914,,23.111116409301758,41.86415481567383,9.113966941833496,19.30452537536621,9.059850692749023,46.443626403808594,19.29262924194336,10.368170738220215,27.711843490600586,15.990814208984375,7.793745994567871,9.143980979919434,43.4586181640625,,15.991303443908691,23.719947814941406,34.10049819946289,38.75214767456055,24.466997146606445
